distortion,level,condition,class_id,class_name,iou,class_accuracy,gt_pixels,pred_pixels
GaussNoise,35.0,distorted,4,fence,0.3307157660940686,0.5434450332648735,2904866,3447158
GaussNoise,35.0,distorted,5,pole,0.2330611002015541,0.29999758274730254,3268173,1919082
GaussNoise,35.0,distorted,6,traffic light,0.24443433742667553,0.2576605666237779,488084,152170
GaussNoise,35.0,distorted,7,traffic sign,0.36543206836397585,0.3941235481803136,1656714,783025
GaussNoise,35.0,distorted,8,vegetation,0.8070786378422007,0.8867691173245507,37874102,37325251
GaussNoise,35.0,distorted,9,terrain,0.3243332890142264,0.39169589358303686,1774905,1063863
GaussNoise,35.0,distorted,10,sky,0.9030740809270646,0.9414861517061373,7910794,7784387
GaussNoise,35.0,distorted,11,person,0.45870786667252056,0.6721858222415128,3186357,3624722
GaussNoise,35.0,distorted,12,rider,0.11601137366408472,0.14070080862533693,378420,133779
GaussNoise,35.0,distorted,13,car,0.8263879830849958,0.9010282970566423,13170027,13056099
GaussNoise,35.0,distorted,14,truck,0.7311650739611145,0.7637862057744611,866609,700568
GaussNoise,35.0,distorted,15,bus,0.5756786298499137,0.5975646017477527,638992,406132
GaussNoise,35.0,distorted,16,train,0.01596798882831592,0.046846193845232656,63463,125695
GaussNoise,35.0,distorted,17,motorcycle,0.033923149813385935,0.04404616033585762,199132,68194
GaussNoise,35.0,distorted,18,bicycle,0.4615061405363404,0.5830816324455157,1474965,1248578
GaussNoise,35.0,restored,0,road,0.9337328955820811,0.9703895160263806,83055684,83856977
GaussNoise,35.0,restored,1,sidewalk,0.5774604342302613,0.6700232333296531,13341609,11077753
GaussNoise,35.0,restored,2,building,0.8099745733007495,0.9453397833747545,54242339,60342572
GaussNoise,35.0,restored,3,wall,0.2558243747346213,0.41484584027236754,1259181,1305078
GaussNoise,35.0,restored,4,fence,0.3172853515742628,0.5513369635638959,2904866,3744390
GaussNoise,35.0,restored,5,pole,0.22957928834767144,0.29672725403459366,3268173,1925640
GaussNoise,35.0,restored,6,traffic light,0.23169648300729875,0.24526311044820154,488084,148288
GaussNoise,35.0,restored,7,traffic sign,0.3699363567011585,0.40071068392009723,1656714,801682
GaussNoise,35.0,restored,8,vegetation,0.7911959681689689,0.8615312912237497,37874102,35996636
GaussNoise,35.0,restored,9,terrain,0.349182618930263,0.42188849544060103,1774905,1118378
GaussNoise,35.0,restored,10,sky,0.8862742223024889,0.939816281399819,7910794,7912604
GaussNoise,35.0,restored,11,person,0.4658012856379077,0.6701669022021073,3186357,3533373
GaussNoise,35.0,restored,12,rider,0.12901379818985267,0.1650256328946673,378420,168078
GaussNoise,35.0,restored,13,car,0.8241301594527304,0.8962625513220284,13170027,12956515
GaussNoise,35.0,restored,14,truck,0.6292566086734618,0.7739441893633692,866609,869970
GaussNoise,35.0,restored,15,bus,0.5844343847366829,0.601480143726369,638992,402978
GaussNoise,35.0,restored,16,train,0.007948290432359591,0.021934040306950505,63463,113061
GaussNoise,35.0,restored,17,motorcycle,0.023947395659624386,0.04182652712773437,199132,157001
GaussNoise,35.0,restored,18,bicycle,0.4329120392677543,0.5732041099280322,1474965,1323442
GaussNoise,50.0,distorted,0,road,0.9139261149254133,0.9728286988762864,83055684,86151896
GaussNoise,50.0,distorted,1,sidewalk,0.4930099170004695,0.5755053981869803,13341609,9910623
GaussNoise,50.0,distorted,2,building,0.7813602514844956,0.9349029915542543,54242339,61370323
GaussNoise,50.0,distorted,3,wall,0.1477157603340143,0.20345208512517263,1259181,731299
GaussNoise,50.0,distorted,4,fence,0.27687992386136256,0.47420948160775744,2904866,3447784
GaussNoise,50.0,distorted,5,pole,0.19964492191011082,0.2439870839150804,3268173,1523270
GaussNoise,50.0,distorted,6,traffic light,0.2107624642087552,0.21942944247301693,488084,127171
GaussNoise,50.0,distorted,7,traffic sign,0.2910892188690543,0.3069244299257446,1656714,598611
GaussNoise,50.0,distorted,8,vegetation,0.7678367728002579,0.853057849397987,37874102,36512391
GaussNoise,50.0,distorted,9,terrain,0.28372963550077285,0.323704085570777,1774905,824609
GaussNoise,50.0,distorted,10,sky,0.8925502274240139,0.9257872218642023,7910794,7618296
GaussNoise,50.0,distorted,11,person,0.4159605547512987,0.6342070270217681,3186357,3692630
GaussNoise,50.0,distorted,12,rider,0.05973119759510982,0.07225040959780138,378420,106655
GaussNoise,50.0,distorted,13,car,0.787998613127902,0.8642247278612261,13170027,12655850
GaussNoise,50.0,distorted,14,truck,0.590948419372878,0.6328667253628799,866609,609920
GaussNoise,50.0,distorted,15,bus,0.45170548982431086,0.4593343891629316,638992,304303
GaussNoise,50.0,distorted,16,train,0.0046912392215455135,0.011676094732363739,63463,95232
GaussNoise,50.0,distorted,17,motorcycle,0.020228853530070288,0.04428218468151779,199132,245598
GaussNoise,50.0,distorted,18,bicycle,0.3921942104021567,0.5162414023383606,1474965,1227955
GaussNoise,50.0,restored,0,road,0.9113470352362132,0.9552305655564766,83055684,83336657
GaussNoise,50.0,restored,1,sidewalk,0.46226239455698137,0.5521689325477909,13341609,9961664
GaussNoise,50.0,restored,2,building,0.780345603798287,0.9454747333074999,54242339,62762996
GaussNoise,50.0,restored,3,wall,0.17432339479512643,0.49793476871077313,1259181,2964515
GaussNoise,50.0,restored,4,fence,0.26186439280006724,0.45357789309386387,2904866,3444264
GaussNoise,50.0,restored,5,pole,0.20554008359738157,0.25771248951631387,3268173,1671812
GaussNoise,50.0,restored,6,traffic light,0.2025611540669144,0.21185287778333237,488084,125791
GaussNoise,50.0,restored,7,traffic sign,0.3076326049733022,0.3260943047502466,1656714,639668
GaussNoise,50.0,restored,8,vegetation,0.7447493936792567,0.8123654522554753,37874102,34206215
GaussNoise,50.0,restored,9,terrain,0.30032577058102156,0.39199450111414413,1774905,1237509
GaussNoise,50.0,restored,10,sky,0.8674900898914839,0.9341664060522875,7910794,7998031
GaussNoise,50.0,restored,11,person,0.41318722656218587,0.661172931972155,3186357,4019113
GaussNoise,50.0,restored,12,rider,0.043573013095323285,0.05309973045822102,378420,102831
GaussNoise,50.0,restored,13,car,0.7800434895835321,0.8535605128220314,13170027,12482655
GaussNoise,50.0,restored,14,truck,0.5030393916328568,0.6649988633859099,866609,855309
GaussNoise,50.0,restored,15,bus,0.3776208452289,0.3802535868993665,638992,247434
GaussNoise,50.0,restored,16,train,0.004006665957522249,0.005341695160959929,63463,21485
GaussNoise,50.0,restored,17,motorcycle,0.0385625340621955,0.11725890364180544,199132,429728
GaussNoise,50.0,restored,18,bicycle,0.3479033663115283,0.476276386219334,1474965,1246739
SevereJPEG,80.0,distorted,0,road,0.9611691839674512,0.9795773519847238,83055684,82950137
SevereJPEG,80.0,distorted,1,sidewalk,0.7294847826254718,0.8077234162686074,13341609,12207243
SevereJPEG,80.0,distorted,2,building,0.8672587952040698,0.9491869626049865,54242339,56610284
SevereJPEG,80.0,distorted,3,wall,0.3643180480870624,0.4966251873241416,1259181,1082630
SevereJPEG,80.0,distorted,4,fence,0.3866354142202488,0.5752275664350782,2904866,3087888
SevereJPEG,80.0,distorted,5,pole,0.2989175451636998,0.40458415145097887,3268173,2477542
SevereJPEG,80.0,distorted,6,traffic light,0.38924886717539225,0.4322534645675744,488084,264900
SevereJPEG,80.0,distorted,7,traffic sign,0.5187130555919983,0.5942443897981184,1656714,1225732
SevereJPEG,80.0,distorted,8,vegetation,0.8657094798129209,0.9418659483992519,37874102,39004112
SevereJPEG,80.0,distorted,9,terrain,0.5011555029937382,0.5930565297861012,1774905,1378098
SevereJPEG,80.0,distorted,10,sky,0.9196996606983168,0.9513783319348222,7910794,7798642
SevereJPEG,80.0,distorted,11,person,0.5654103223802586,0.7175605244484532,3186357,3143843
SevereJPEG,80.0,distorted,12,rider,0.22473348602953455,0.28806352729771156,378420,215648
SevereJPEG,80.0,distorted,13,car,0.8726298654029334,0.9393395321057428,13170027,13377932
SevereJPEG,80.0,distorted,14,truck,0.7732704252142543,0.8396981799173561,866609,802136
SevereJPEG,80.0,distorted,15,bus,0.5510143985843351,0.6237448982146881,638992,482911
