sample_id,distortion,level_index,level,restoration_recipe_version,restoration_method,restoration_parameters,restoration_runtime_ms,distorted_snr_db,restored_snr_db,snr_gain_db,distorted_psnr_db,restored_psnr_db,psnr_gain_db,distorted_ssim,restored_ssim,ssim_gain,distorted_mae,restored_mae,mae_reduction,orb_restored,canny_restored,seg_restored_image_miou,detections_restored,detections_distorted,orb_distorted,canny_distorted,seg_distorted_image_miou
frankfurt_000001_014741,GaussNoise,3,35.0,3,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 18.5, ""blend"": 0.7333333333333334, ""h_color"": 14.0, ""h_luminance"": 16.1, ""search_window"": 21, ""template_window"": 7}",2737.6169000008304,10.576375531529136,13.055955656021688,2.4795801244925517,17.93658621772871,20.41616687749344,2.4795806597647285,0.23554927110671997,0.4100585877895355,0.17450931668281555,25.880945205688477,18.66998863220215,7.210956573486328,0.5025,0.8442986763120006,0.3031999791198571,133,136,0.56125,0.8606180785996623,0.3026933231173575
frankfurt_000001_016029,GaussNoise,3,35.0,3,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 18.5, ""blend"": 0.7333333333333334, ""h_color"": 14.0, ""h_luminance"": 16.1, ""search_window"": 21, ""template_window"": 7}",2742.380499999854,9.835917586774732,12.572205981856815,2.7362883950820827,17.888101617117123,20.62438979400786,2.7362881768907386,0.2622029185295105,0.42585235834121704,0.16364943981170654,25.985654830932617,18.27444076538086,7.711214065551758,0.6225,0.8262533006561668,0.3266627622459098,194,155,0.67625,0.903187542754268,0.3011605723759841
frankfurt_000001_019969,GaussNoise,3,35.0,3,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 18.5, ""blend"": 0.7333333333333334, ""h_color"": 14.0, ""h_luminance"": 16.1, ""search_window"": 21, ""template_window"": 7}",2681.851800000004,10.303556747207674,15.592777144330759,5.289220397123085,17.65939643169449,22.94861715528338,5.28922072358889,0.22060272097587585,0.529802680015564,0.3091999590396881,26.742734909057617,13.308859825134277,13.43387508392334,0.61125,0.8516173822136606,0.3926035936675478,73,24,0.62375,0.8324370607997779,0.4101901791125419
frankfurt_000001_021406,GaussNoise,3,35.0,3,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 18.5, ""blend"": 0.7333333333333334, ""h_color"": 14.0, ""h_luminance"": 16.1, ""search_window"": 21, ""template_window"": 7}",2690.8197000002474,8.737911742139858,12.565280934962747,3.8273691928228892,17.74683615572453,21.574205393044558,3.8273692373200277,0.22367021441459656,0.460554838180542,0.23688462376594543,26.545623779296875,15.776835441589355,10.76878833770752,0.53125,0.8565001778836084,0.5351964178463523,85,106,0.59375,0.871961550867202,0.5294930899332816
frankfurt_000001_023769,GaussNoise,3,35.0,3,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 18.5, ""blend"": 0.7333333333333334, ""h_color"": 14.0, ""h_luminance"": 16.1, ""search_window"": 21, ""template_window"": 7}",2687.869899999896,9.222108361903429,13.296690360054837,4.074581998151409,17.60757772821083,21.682159411016425,4.074581682805594,0.18274076282978058,0.4528738856315613,0.2701331228017807,26.900888442993164,15.547402381896973,11.353486061096191,0.48375,0.8845803574674387,0.3041096618045629,142,102,0.4975,0.8572267396547674,0.2955918831714236
frankfurt_000001_024927,GaussNoise,3,35.0,3,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 18.5, ""blend"": 0.7333333333333334, ""h_color"": 14.0, ""h_luminance"": 16.1, ""search_window"": 21, ""template_window"": 7}",2690.2350000000297,10.042225562160121,14.324904088618844,4.282678526458723,17.713695608819023,21.996374269994128,4.282678661175105,0.23156937956809998,0.49062758684158325,0.2590582072734833,26.286550521850586,15.340418815612793,10.946131706237793,0.55125,0.8354534648217451,0.35243619147010746,125,132,0.605,0.8767647163231342,0.35812590712827075
frankfurt_000001_029086,GaussNoise,3,35.0,3,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 18.5, ""blend"": 0.7333333333333334, ""h_color"": 14.0, ""h_luminance"": 16.1, ""search_window"": 21, ""template_window"": 7}",2684.857700000066,9.325745432986391,12.086342676311062,2.7605972433246713,17.831799747778483,20.592397392943795,2.760597645165312,0.25941526889801025,0.4248349368572235,0.16541966795921326,26.155996322631836,18.383020401000977,7.772975921630859,0.54625,0.8117429539043216,0.4551755870446028,207,213,0.62,0.8674242430825311,0.4839663629661001
frankfurt_000001_029236,GaussNoise,3,35.0,3,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 18.5, ""blend"": 0.7333333333333334, ""h_color"": 14.0, ""h_luminance"": 16.1, ""search_window"": 21, ""template_window"": 7}",2696.0933999998815,10.653784758375316,14.587315124557914,3.933530366182598,17.866709474099867,21.800239799495024,3.9335303253951572,0.26787930727005005,0.49994969367980957,0.23207038640975952,26.007028579711914,15.494538307189941,10.512490272521973,0.4925,0.8598476363531503,0.3481589377552266,210,224,0.55625,0.9031194669975412,0.3220722691474054
frankfurt_000001_030310,GaussNoise,3,35.0,3,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 18.5, ""blend"": 0.7333333333333334, ""h_color"": 14.0, ""h_luminance"": 16.1, ""search_window"": 21, ""template_window"": 7}",2677.5136999995084,9.690162006757948,13.262879445193343,3.5727174384353955,17.774927806510462,21.347645565401713,3.572717758891251,0.23329930007457733,0.4514770805835724,0.21817778050899506,26.18975257873535,16.6607666015625,9.528985977172852,0.515,0.852019437449923,0.4527704830225989,206,218,0.59375,0.8862109474484847,0.49052970253104183
frankfurt_000001_035144,GaussNoise,3,35.0,3,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 18.5, ""blend"": 0.7333333333333334, ""h_color"": 14.0, ""h_luminance"": 16.1, ""search_window"": 21, ""template_window"": 7}",2686.6688999998587,9.390665462755564,13.49956431751336,4.108898854757797,17.65679275593881,21.76569202440104,4.108899268462231,0.19936589896678925,0.46546250581741333,0.2660966068506241,26.831472396850586,15.36723804473877,11.464234352111816,0.545,0.8261218618992766,0.408306065066759,144,92,0.57875,0.8228104131211776,0.4145673556780816
frankfurt_000001_040732,GaussNoise,3,35.0,3,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 18.5, ""blend"": 0.7333333333333334, ""h_color"": 14.0, ""h_luminance"": 16.1, ""search_window"": 21, ""template_window"": 7}",2678.015000000414,8.855588410308275,13.674966257036655,4.819377846728379,17.576400125993672,22.39577756918599,4.8193774431923195,0.23840050399303436,0.5104680061340332,0.27206750214099884,27.0911922454834,14.350189208984375,12.741003036499023,0.53625,0.8730739006860379,0.39149167516491834,239,144,0.59625,0.8688697960445728,0.39864464486685225
frankfurt_000001_041074,GaussNoise,3,35.0,3,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 18.5, ""blend"": 0.7333333333333334, ""h_color"": 14.0, ""h_luminance"": 16.1, ""search_window"": 21, ""template_window"": 7}",2718.579999999747,9.38929879970738,13.68399909263478,4.2947002929274,17.699737309673036,21.994437766698272,4.294700457025236,0.24761289358139038,0.5019750595092773,0.25436216592788696,26.664121627807617,14.8945951461792,11.769526481628418,0.5375,0.8228321421457689,0.3238519518165825,147,110,0.5625,0.840749038092966,0.3280457675018854
frankfurt_000001_042384,GaussNoise,3,35.0,3,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 18.5, ""blend"": 0.7333333333333334, ""h_color"": 14.0, ""h_luminance"": 16.1, ""search_window"": 21, ""template_window"": 7}",2704.084499999226,8.845841882646635,13.212370615586181,4.366528732939546,17.64918040085711,22.015708808054825,4.366528407197716,0.24584980309009552,0.49632135033607483,0.2504715472459793,26.860158920288086,15.05727767944336,11.802881240844727,0.5125,0.856825661463157,0.4474294130555651,129,143,0.54,0.8140289941419648,0.4833358416946504
frankfurt_000001_044227,GaussNoise,3,35.0,3,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 18.5, ""blend"": 0.7333333333333334, ""h_color"": 14.0, ""h_luminance"": 16.1, ""search_window"": 21, ""template_window"": 7}",2707.4240000001737,8.379162500866046,12.062492691516692,3.6833301906506453,17.67677963170187,21.360110133822985,3.683330502121116,0.1815544068813324,0.42944803833961487,0.24789363145828247,26.7984619140625,16.188377380371094,10.610084533691406,0.49625,0.7640214042255524,0.3318420135477507,156,172,0.5725,0.738695327258282,0.3716202632846575
frankfurt_000001_044658,GaussNoise,3,35.0,3,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 18.5, ""blend"": 0.7333333333333334, ""h_color"": 14.0, ""h_luminance"": 16.1, ""search_window"": 21, ""template_window"": 7}",2683.667499999501,9.206819918382577,13.42384104047062,4.217021122088044,17.627250117726273,21.844271561803165,4.217021444076892,0.19012534618377686,0.4627954661846161,0.27267012000083923,26.979232788085938,15.053326606750488,11.92590618133545,0.56375,0.8324867855897813,0.3244156760747642,249,125,0.59875,0.7326236870832237,0.33195477174218363
frankfurt_000001_046779,GaussNoise,3,35.0,3,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 18.5, ""blend"": 0.7333333333333334, ""h_color"": 14.0, ""h_luminance"": 16.1, ""search_window"": 21, ""template_window"": 7}",2685.2310000003854,9.598866035644427,13.043101321230301,3.444235285585874,18.03708527100705,21.481320250442977,3.444234979435926,0.25950145721435547,0.4634007215499878,0.20389926433563232,25.21730613708496,15.86664867401123,9.35065746307373,0.5525,0.84882059357088,0.3407483502147559,261,268,0.605,0.8615564206990088,0.34873744812967844
frankfurt_000001_049698,GaussNoise,3,35.0,3,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 18.5, ""blend"": 0.7333333333333334, ""h_color"": 14.0, ""h_luminance"": 16.1, ""search_window"": 21, ""template_window"": 7}",2673.6879999998564,8.880293342615232,12.819717831473444,3.9394244888582115,17.60561322058911,21.5450379595597,3.9394247389705903,0.18715155124664307,0.44213321805000305,0.25498166680336,27.052663803100586,15.727100372314453,11.325563430786133,0.4925,0.8136236355401988,0.3863143343433828,183,251,0.53375,0.8462292062362716,0.33008409395751237
frankfurt_000001_049770,GaussNoise,3,35.0,3,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 18.5, ""blend"": 0.7333333333333334, ""h_color"": 14.0, ""h_luminance"": 16.1, ""search_window"": 21, ""template_window"": 7}",2684.5104999993055,9.13148821628897,13.508533844359166,4.377045628070196,17.562906684916435,21.939952182492565,4.37704549757613,0.19017791748046875,0.4673888087272644,0.27721089124679565,27.14760398864746,14.91125202178955,12.23635196685791,0.5025,0.8310245548568065,0.35124927479500473,177,252,0.53875,0.8310601002531856,0.32720932195509356
frankfurt_000001_051737,GaussNoise,3,35.0,3,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 18.5, ""blend"": 0.7333333333333334, ""h_color"": 14.0, ""h_luminance"": 16.1, ""search_window"": 21, ""template_window"": 7}",2677.392999999938,9.88123913121099,14.518511577690115,4.637272446479125,17.637423622140744,22.274695643940177,4.637272021799433,0.19131198525428772,0.4857379198074341,0.29442593455314636,26.550058364868164,14.585284233093262,11.964774131774902,0.50875,0.8299756916568539,0.40550419937755994,113,101,0.6025,0.9276721125699794,0.4170677030511749
frankfurt_000001_054219,GaussNoise,3,35.0,3,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 18.5, ""blend"": 0.7333333333333334, ""h_color"": 14.0, ""h_luminance"": 16.1, ""search_window"": 21, ""template_window"": 7}",2686.274599999706,10.02016634397938,13.399752044378344,3.379585700398964,17.818992032038445,21.19857744501126,3.3795854129728156,0.24011102318763733,0.4429847300052643,0.20287370681762695,26.325071334838867,16.70488929748535,9.620182037353516,0.63625,0.7796437949515657,0.44021434729300096,227,263,0.66625,0.8027981846970895,0.4239611617424197
frankfurt_000001_054640,GaussNoise,3,35.0,3,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 18.5, ""blend"": 0.7333333333333334, ""h_color"": 14.0, ""h_luminance"": 16.1, ""search_window"": 21, ""template_window"": 7}",2677.5354000001244,10.812152036374705,14.290264314152976,3.478112277778271,17.904558854852375,21.382671095132206,3.478112240279831,0.26346275210380554,0.47604480385780334,0.2125820517539978,25.847984313964844,16.370126724243164,9.47785758972168,0.50375,0.8437414890237155,0.37839136794705663,246,254,0.54875,0.8843322249056447,0.3654743223505672
frankfurt_000001_055172,GaussNoise,3,35.0,3,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 18.5, ""blend"": 0.7333333333333334, ""h_color"": 14.0, ""h_luminance"": 16.1, ""search_window"": 21, ""template_window"": 7}",2691.566600000442,9.105387830511855,14.242906367528214,5.1375185370163585,17.55286892372467,22.690387109488253,5.137518185763582,0.200709268450737,0.5071843266487122,0.30647505819797516,27.131250381469727,13.631377220153809,13.499873161315918,0.5625,0.8037384491358457,0.40106030363555994,198,255,0.59625,0.7914315162622035,0.4837068271263113
frankfurt_000001_058504,GaussNoise,3,35.0,3,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 18.5, ""blend"": 0.7333333333333334, ""h_color"": 14.0, ""h_luminance"": 16.1, ""search_window"": 21, ""template_window"": 7}",2681.1305000001084,9.416256048330453,11.773549189519867,2.3572931411894142,18.039811784109233,20.397105112169402,2.3572933280601696,0.23243635892868042,0.38825929164886475,0.15582293272018433,25.545808792114258,18.626161575317383,6.919647216796875,0.54125,0.8200813938835583,0.5452611382060661,263,265,0.63125,0.8478448081765354,0.5514445655846669
frankfurt_000001_058914,GaussNoise,3,35.0,3,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 18.5, ""blend"": 0.7333333333333334, ""h_color"": 14.0, ""h_luminance"": 16.1, ""search_window"": 21, ""template_window"": 7}",2674.9651000000085,10.342500225194238,12.977570826059292,2.6350706008650544,17.95598414548589,20.591054803021404,2.6350706575355147,0.2239670753479004,0.4031903147697449,0.17922323942184448,25.855133056640625,18.1082706451416,7.746862411499023,0.50625,0.8345459892744103,0.4135774567067056,165,184,0.57,0.8734732613858053,0.4100885682803921
frankfurt_000001_062250,GaussNoise,3,35.0,3,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 18.5, ""blend"": 0.7333333333333334, ""h_color"": 14.0, ""h_luminance"": 16.1, ""search_window"": 21, ""template_window"": 7}",2675.4816000002393,8.262310243084428,12.379775564026957,4.117465320942529,17.653524680749555,21.770989989437943,4.117465308688388,0.18039089441299438,0.4372714161872864,0.256880521774292,26.69590950012207,15.750298500061035,10.945611000061035,0.4125,0.7714238097781149,0.27664727682272583,105,24,0.4175,0.7118209266169108,0.2874558916762799
frankfurt_000001_062396,GaussNoise,3,35.0,3,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 18.5, ""blend"": 0.7333333333333334, ""h_color"": 14.0, ""h_luminance"": 16.1, ""search_window"": 21, ""template_window"": 7}",2685.8173999999053,9.591571504875272,13.98217924422584,4.390607739350568,17.655347049202042,22.04595461149679,4.390607562294747,0.19494634866714478,0.4709492325782776,0.2760028839111328,26.604110717773438,15.040083885192871,11.564026832580566,0.4525,0.7261506205379092,0.48337267093663006,152,180,0.49625,0.7640068656415197,0.5127782299916649
frankfurt_000001_062653,GaussNoise,3,35.0,3,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 18.5, ""blend"": 0.7333333333333334, ""h_color"": 14.0, ""h_luminance"": 16.1, ""search_window"": 21, ""template_window"": 7}",2686.3520000006247,8.394537482431673,14.156076549108068,5.761539066676395,17.472584334958064,23.234124000559724,5.76153966560166,0.1853894144296646,0.5151529312133789,0.3297635167837143,27.3869571685791,12.8020601272583,14.5848970413208,0.50375,0.8577115673670789,0.46223905497541856,261,239,0.5225,0.8014379010504916,0.43241036225353113
frankfurt_000001_062793,GaussNoise,3,35.0,3,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 18.5, ""blend"": 0.7333333333333334, ""h_color"": 14.0, ""h_luminance"": 16.1, ""search_window"": 21, ""template_window"": 7}",2706.9792000002053,8.617293978015908,13.14793936321899,4.530645385203082,17.66651076644331,22.19715624534497,4.530645478901661,0.17938217520713806,0.45838025212287903,0.27899807691574097,26.618345260620117,14.763476371765137,11.85486888885498,0.50625,0.8361198878485006,0.36437637781809973,145,111,0.5875,0.8771355403652741,0.35783741468528424
frankfurt_000001_064651,GaussNoise,3,35.0,3,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 18.5, ""blend"": 0.7333333333333334, ""h_color"": 14.0, ""h_luminance"": 16.1, ""search_window"": 21, ""template_window"": 7}",2706.8074999997407,10.363846287610157,14.37121236884261,4.007366081232453,17.827061942112074,21.83442803409969,4.007366091987617,0.23832422494888306,0.480606347322464,0.24228212237358093,25.898834228515625,15.62036418914795,10.278470039367676,0.48875,0.7881053950845855,0.4636200465111971,243,272,0.595,0.8490181904176598,0.512600236201572
frankfurt_000001_066438,GaussNoise,3,35.0,3,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 18.5, ""blend"": 0.7333333333333334, ""h_color"": 14.0, ""h_luminance"": 16.1, ""search_window"": 21, ""template_window"": 7}",2711.801000000378,8.298355963855313,11.823668017648771,3.525312053793458,17.65008440875873,21.175396884179708,3.5253124754209786,0.16898144781589508,0.4162111282348633,0.2472296804189682,26.988168716430664,16.52320098876953,10.464967727661133,0.355,0.7187392166476674,0.2121534995084206,62,45,0.39625,0.6556462662651082,0.2388024554480073
frankfurt_000001_067092,GaussNoise,3,35.0,3,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 18.5, ""blend"": 0.7333333333333334, ""h_color"": 14.0, ""h_luminance"": 16.1, ""search_window"": 21, ""template_window"": 7}",2689.4542,10.181720454214076,13.919369295247359,3.737648841033282,17.798663085680587,21.5363118850918,3.737648799411211,0.27887457609176636,0.49443018436431885,0.2155556082725525,26.167905807495117,16.076753616333008,10.09115219116211,0.5075,0.8025920436030999,0.46742858920173813,214,233,0.6,0.8622967050948172,0.4764217050326398
frankfurt_000001_067178,GaussNoise,3,35.0,3,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 18.5, ""blend"": 0.7333333333333334, ""h_color"": 14.0, ""h_luminance"": 16.1, ""search_window"": 21, ""template_window"": 7}",2677.4709999999686,9.91767070541959,14.055799613776436,4.138128908356846,17.741598228558956,21.879727297011687,4.138129068452731,0.260497510433197,0.5006656050682068,0.24016809463500977,26.344877243041992,15.463574409484863,10.881302833557129,0.555,0.8250390189913066,0.28851677269071874,228,259,0.6125,0.8678138562602602,0.3218761413877328
frankfurt_000001_068208,GaussNoise,3,35.0,3,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 18.5, ""blend"": 0.7333333333333334, ""h_color"": 14.0, ""h_luminance"": 16.1, ""search_window"": 21, ""template_window"": 7}",2678.601100000378,8.783337480770319,13.173025364125605,4.389687883355286,17.636697774556517,22.02638547506705,4.389687700510532,0.22985711693763733,0.49234968423843384,0.2624925673007965,26.9020938873291,14.99163818359375,11.910455703735352,0.5375,0.8574009140196228,0.4274246760498875,174,120,0.58875,0.8661334220788739,0.4074946048518528
frankfurt_000001_070099,GaussNoise,3,35.0,3,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 18.5, ""blend"": 0.7333333333333334, ""h_color"": 14.0, ""h_luminance"": 16.1, ""search_window"": 21, ""template_window"": 7}",2690.1035999999294,8.825968162509348,12.87087672634514,4.044908563835792,17.65919239854171,21.7041008095035,4.044908410961792,0.21873053908348083,0.47027644515037537,0.25154590606689453,26.8415584564209,15.445091247558594,11.396467208862305,0.5425,0.7899417095672437,0.47336180745727047,213,194,0.57,0.7975460322050172,0.6153963032268052
frankfurt_000001_073911,GaussNoise,3,35.0,3,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 18.5, ""blend"": 0.7333333333333334, ""h_color"": 14.0, ""h_luminance"": 16.1, ""search_window"": 21, ""template_window"": 7}",2677.5179000005664,9.233731433719484,12.796368257617218,3.5626368238977335,17.686113719373612,21.24875039676919,3.5626366773955773,0.22934256494045258,0.4582641124725342,0.2289215475320816,26.752206802368164,16.506452560424805,10.24575424194336,0.58125,0.7886815622515649,0.41145062395859316,173,183,0.60625,0.7916057686889976,0.4336683057228144
frankfurt_000001_076502,GaussNoise,3,35.0,3,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 18.5, ""blend"": 0.7333333333333334, ""h_color"": 14.0, ""h_luminance"": 16.1, ""search_window"": 21, ""template_window"": 7}",2688.133700000435,9.485012429164602,14.548078871441499,5.063066442276897,17.5882186250421,22.65128513671523,5.0630665116731315,0.2444898933172226,0.529312252998352,0.28482235968112946,26.975996017456055,14.001460075378418,12.974535942077637,0.5475,0.8710944629473926,0.49491513172752344,183,248,0.60125,0.8503033558328013,0.4836897072580561
frankfurt_000001_077092,GaussNoise,3,35.0,3,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 18.5, ""blend"": 0.7333333333333334, ""h_color"": 14.0, ""h_luminance"": 16.1, ""search_window"": 21, ""template_window"": 7}",2674.651100000119,9.583621387918514,13.785261500736453,4.201640112817939,17.669022081834754,21.870662552254643,4.201640470419889,0.2560744881629944,0.4989216923713684,0.24284720420837402,26.59001922607422,15.607121467590332,10.982897758483887,0.57125,0.82383376414743,0.3430444238830761,234,237,0.6175,0.857946923737022,0.340129568340573
frankfurt_000001_080091,GaussNoise,3,35.0,3,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 18.5, ""blend"": 0.7333333333333334, ""h_color"": 14.0, ""h_luminance"": 16.1, ""search_window"": 21, ""template_window"": 7}",2689.157700000578,10.02374505721544,14.851095621238965,4.827350564023526,17.699790115647726,22.527141188205114,4.827351072557388,0.2595919966697693,0.5348213911056519,0.27522939443588257,26.4529972076416,14.120268821716309,12.332728385925293,0.555,0.8656614274980766,0.4229336568175283,269,276,0.5875,0.9073010984510324,0.38714369369074586
frankfurt_000001_082087,GaussNoise,3,35.0,3,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 18.5, ""blend"": 0.7333333333333334, ""h_color"": 14.0, ""h_luminance"": 16.1, ""search_window"": 21, ""template_window"": 7}",2674.5974000004935,9.028521513056715,14.244908338213147,5.216386825156432,17.488266624717514,22.704653717939827,5.216387093222313,0.18178117275238037,0.5011575222015381,0.3193763494491577,27.285608291625977,13.673629760742188,13.611978530883789,0.495,0.8341034465391911,0.2891727957097744,179,91,0.5075,0.8024672870345463,0.31567889034141633
lindau_000001_000019,GaussNoise,3,35.0,3,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 18.5, ""blend"": 0.7333333333333334, ""h_color"": 14.0, ""h_luminance"": 16.1, ""search_window"": 21, ""template_window"": 7}",2702.8409000004103,8.290711833686604,11.205906747620649,2.9151949139340445,17.912533875094372,20.82772962133516,2.915195746240787,0.19301457703113556,0.3947058618068695,0.20169128477573395,26.081933975219727,17.664981842041016,8.416952133178711,0.54875,0.8849523858081743,0.5070623730012879,154,175,0.59625,0.9058828228040511,0.6105174154691173
lindau_000005_000019,GaussNoise,3,35.0,3,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 18.5, ""blend"": 0.7333333333333334, ""h_color"": 14.0, ""h_luminance"": 16.1, ""search_window"": 21, ""template_window"": 7}",2680.3750999997646,8.366189715618212,12.339379966378816,3.973190250760604,17.684291791337586,21.65748258960361,3.9731907982660246,0.16814321279525757,0.42674481868743896,0.2586016058921814,26.76474952697754,15.674945831298828,11.089803695678711,0.4575,0.587320338591381,0.4371403698629926,205,200,0.45875,0.6051749031343633,0.44802693943671035
lindau_000007_000019,GaussNoise,3,35.0,3,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 18.5, ""blend"": 0.7333333333333334, ""h_color"": 14.0, ""h_luminance"": 16.1, ""search_window"": 21, ""template_window"": 7}",2689.1082000001916,8.297587057280078,11.626608350289134,3.329021293009056,17.802505278569765,21.13152673166634,3.3290214530965763,0.16866591572761536,0.3914492726325989,0.22278335690498352,26.433828353881836,16.864341735839844,9.569486618041992,0.5425,0.8175390959709767,0.4244228657975241,160,180,0.5725,0.8356743060787385,0.43584026093764633
lindau_000009_000019,GaussNoise,3,35.0,3,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 18.5, ""blend"": 0.7333333333333334, ""h_color"": 14.0, ""h_luminance"": 16.1, ""search_window"": 21, ""template_window"": 7}",2687.113899999531,6.756037592283787,8.687560364657125,1.931522772373338,18.01876785664268,19.95029055281528,1.9315226961725998,0.1881302148103714,0.3151480555534363,0.12701784074306488,25.82599449157715,19.930442810058594,5.895551681518555,0.57,0.8408601042806605,0.3177533638063281,190,155,0.615,0.8895692629959129,0.3214198910206776
lindau_000013_000019,GaussNoise,3,35.0,3,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 18.5, ""blend"": 0.7333333333333334, ""h_color"": 14.0, ""h_luminance"": 16.1, ""search_window"": 21, ""template_window"": 7}",2717.7503000002616,9.208424610020373,12.479357269195079,3.270932659174706,17.823397016021087,21.094329345341745,3.270932329320658,0.20138859748840332,0.4237460792064667,0.22235748171806335,26.277315139770508,16.68524742126465,9.59206771850586,0.4425,0.8231715380772314,0.3341303331190282,70,43,0.50875,0.8178975211143757,0.37177612376936797
lindau_000015_000019,GaussNoise,3,35.0,3,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 18.5, ""blend"": 0.7333333333333334, ""h_color"": 14.0, ""h_luminance"": 16.1, ""search_window"": 21, ""template_window"": 7}",2719.7650000007343,9.932771291265668,11.98974830300985,2.0569770117441823,18.30958477576508,20.36656217034548,2.0569773945804,0.2169111669063568,0.3522695302963257,0.13535836338996887,24.351938247680664,18.822851181030273,5.529087066650391,0.5325,0.7341705627519309,0.3622380293762662,116,150,0.63125,0.8805223531452843,0.4427792591830256
lindau_000018_000019,GaussNoise,3,35.0,3,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 18.5, ""blend"": 0.7333333333333334, ""h_color"": 14.0, ""h_luminance"": 16.1, ""search_window"": 21, ""template_window"": 7}",2711.0608000002685,7.238846058173137,10.892364418308702,3.653518360135565,17.777313978513728,21.43083225894296,3.653518280429232,0.1802787184715271,0.40071094036102295,0.22043222188949585,26.441640853881836,16.117557525634766,10.32408332824707,0.455,0.7972652170585313,0.2736419530914478,157,136,0.4375,0.7073962706642867,0.27826346896805454
lindau_000019_000019,GaussNoise,3,35.0,3,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 18.5, ""blend"": 0.7333333333333334, ""h_color"": 14.0, ""h_luminance"": 16.1, ""search_window"": 21, ""template_window"": 7}",2693.5167999999976,6.734157602466812,9.941534142501153,3.207376540034341,17.7034415253613,20.910818213779084,3.207376688417785,0.15857303142547607,0.3631397485733032,0.20456671714782715,26.796846389770508,17.293106079101562,9.503740310668945,0.33125,0.8062892200526437,0.2746705793138703,19,46,0.33,0.7284513124978683,0.26986562412213366
