sample_id,distortion,level_index,level,restoration_recipe_version,restoration_method,restoration_parameters,restoration_runtime_ms,distorted_snr_db,restored_snr_db,snr_gain_db,distorted_psnr_db,restored_psnr_db,psnr_gain_db,distorted_ssim,restored_ssim,ssim_gain,distorted_mae,restored_mae,mae_reduction,orb_restored,canny_restored,seg_restored_image_miou,detections_restored,detections_distorted,orb_distorted,canny_distorted,seg_distorted_image_miou
lindau_000054_000019,GaussNoise,3,35.0,4,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 18.5, ""blend"": 0.7333333333333334, ""h_color"": 14.0, ""h_luminance"": 16.1, ""output_strength"": 0.7, ""search_window"": 21, ""template_window"": 7}",2704.0436000024783,11.250610632347033,13.393620540633012,2.143009908285979,18.163076228675536,20.306086115286295,2.143009886610759,0.21625936031341553,0.32665717601776123,0.1103978157043457,25.16265296936035,19.229320526123047,5.933332443237305,0.52375,0.8787972784213731,0.4945210866075714,12,15,0.56625,0.8891741792106591,0.5008767540225324
lindau_000055_000019,GaussNoise,3,35.0,4,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 18.5, ""blend"": 0.7333333333333334, ""h_color"": 14.0, ""h_luminance"": 16.1, ""output_strength"": 0.7, ""search_window"": 21, ""template_window"": 7}",2700.3049999984796,9.745692966157899,11.521148295882217,1.775455329724318,18.02600948005705,19.8014652688789,1.7754557888218514,0.2689564824104309,0.35436567664146423,0.08540919423103333,25.49936866760254,20.690113067626953,4.809255599975586,0.62125,0.8794362077219126,0.17887323071957414,141,123,0.6575,0.9030632621312559,0.18648801772154858
munster_000001_000019,GaussNoise,3,35.0,4,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 18.5, ""blend"": 0.7333333333333334, ""h_color"": 14.0, ""h_luminance"": 16.1, ""output_strength"": 0.7, ""search_window"": 21, ""template_window"": 7}",2718.9881000012974,8.12097588246689,10.80778815796644,2.68681227549955,17.814500815790822,20.5013136109718,2.686812795180977,0.1695568710565567,0.29344725608825684,0.12389038503170013,26.32096290588379,18.881135940551758,7.439826965332031,0.50125,0.9133649197803297,0.549551787767686,83,64,0.5175,0.8951002931617678,0.5533524098471732
munster_000007_000019,GaussNoise,3,35.0,4,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 18.5, ""blend"": 0.7333333333333334, ""h_color"": 14.0, ""h_luminance"": 16.1, ""output_strength"": 0.7, ""search_window"": 21, ""template_window"": 7}",2703.9783999971405,8.240594881298648,10.818653638128152,2.5780587568295044,17.779589489101216,20.357648034483667,2.5780585453824507,0.18732571601867676,0.30941319465637207,0.12208747863769531,26.359207153320312,19.275693893432617,7.083513259887695,0.615,0.8641275873081669,0.4735816276528583,155,159,0.65375,0.8709191730013587,0.4423213351157812
munster_000014_000019,GaussNoise,3,35.0,4,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 18.5, ""blend"": 0.7333333333333334, ""h_color"": 14.0, ""h_luminance"": 16.1, ""output_strength"": 0.7, ""search_window"": 21, ""template_window"": 7}",2707.5463000001037,9.429230399258104,12.01317093535691,2.5839405360988064,17.768273583933187,20.352214068746374,2.583940484813187,0.1856207400560379,0.3181147873401642,0.13249404728412628,26.385286331176758,19.184650421142578,7.20063591003418,0.4925,0.7947531961599702,0.4047946677548933,273,223,0.50875,0.7897926715614995,0.3975999111690575
munster_000016_000019,GaussNoise,3,35.0,4,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 18.5, ""blend"": 0.7333333333333334, ""h_color"": 14.0, ""h_luminance"": 16.1, ""output_strength"": 0.7, ""search_window"": 21, ""template_window"": 7}",2721.3135000019975,7.317644430455893,9.830652275686116,2.5130078452302236,17.69332711591316,20.20633479980058,2.5130076838874196,0.20311248302459717,0.31888341903686523,0.11577093601226807,26.84491539001465,19.644033432006836,7.2008819580078125,0.5175,0.7901478585978173,0.4521623864080054,210,204,0.5475,0.796099948608106,0.4567928110710739
munster_000022_000019,GaussNoise,3,35.0,4,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 18.5, ""blend"": 0.7333333333333334, ""h_color"": 14.0, ""h_luminance"": 16.1, ""output_strength"": 0.7, ""search_window"": 21, ""template_window"": 7}",2708.722499999567,8.354426427752593,11.018848804380193,2.6644223766276003,17.767328548950353,20.431750595158753,2.6644220462084007,0.17124755680561066,0.29864686727523804,0.12739931046962738,26.361833572387695,19.080991744995117,7.280841827392578,0.52625,0.8648390143473401,0.4311174291307328,128,85,0.59125,0.8971157427686856,0.4294340747124272
munster_000023_000019,GaussNoise,3,35.0,4,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 18.5, ""blend"": 0.7333333333333334, ""h_color"": 14.0, ""h_luminance"": 16.1, ""output_strength"": 0.7, ""search_window"": 21, ""template_window"": 7}",2697.313900000154,8.52069269487663,11.214891923812067,2.694199228935437,17.70191152654852,20.3961109208386,2.6941993942900773,0.17620912194252014,0.30995070934295654,0.1337415874004364,26.583261489868164,19.10504150390625,7.478219985961914,0.4575,0.7931982450945679,0.4793577840744215,81,53,0.4925,0.7544200999996855,0.5032393323221007
munster_000029_000019,GaussNoise,3,35.0,4,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 18.5, ""blend"": 0.7333333333333334, ""h_color"": 14.0, ""h_luminance"": 16.1, ""output_strength"": 0.7, ""search_window"": 21, ""template_window"": 7}",2706.17829999901,8.221253104436247,11.08250478306296,2.8612516786267133,17.74854712530947,20.609798869262328,2.861251743952856,0.17526589334011078,0.30747130513191223,0.13220541179180145,26.48891258239746,18.64971351623535,7.839199066162109,0.5175,0.8118851676549647,0.4925312365433982,144,65,0.59,0.8019715068263472,0.4797658734180893
munster_000030_000019,GaussNoise,3,35.0,4,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 18.5, ""blend"": 0.7333333333333334, ""h_color"": 14.0, ""h_luminance"": 16.1, ""output_strength"": 0.7, ""search_window"": 21, ""template_window"": 7}",2704.831600000034,7.610205707055112,9.946983386134999,2.336777679079887,17.720950659980975,20.05772809545991,2.336777435478936,0.18298086524009705,0.29461026191711426,0.11162939667701721,26.753677368164062,20.014421463012695,6.739255905151367,0.545,0.836711874663286,0.3737812336341651,119,103,0.55375,0.8134002829706133,0.3300201994233408
munster_000031_000019,GaussNoise,3,35.0,4,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 18.5, ""blend"": 0.7333333333333334, ""h_color"": 14.0, ""h_luminance"": 16.1, ""output_strength"": 0.7, ""search_window"": 21, ""template_window"": 7}",2703.448500000377,8.349696563489328,10.961809349738743,2.6121127862494156,17.70780967066369,20.31992254016163,2.612112869497942,0.19271934032440186,0.3166099786758423,0.12389063835144043,26.79441261291504,19.331140518188477,7.4632720947265625,0.5775,0.8137735134571612,0.4635823106762567,237,191,0.58625,0.7769720985341421,0.46661902060359445
munster_000038_000019,GaussNoise,3,35.0,4,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 18.5, ""blend"": 0.7333333333333334, ""h_color"": 14.0, ""h_luminance"": 16.1, ""output_strength"": 0.7, ""search_window"": 21, ""template_window"": 7}",2701.518900001247,9.117854397599082,11.91297094312902,2.795116545529938,17.698599256935317,20.49371572848502,2.7951164715497043,0.20873571932315826,0.3367749750614166,0.12803925573825836,26.772470474243164,18.913434982299805,7.859035491943359,0.55,0.8383755685030218,0.5546307750256451,272,259,0.55625,0.789634174436513,0.5433509697647627
munster_000047_000019,GaussNoise,3,35.0,4,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 18.5, ""blend"": 0.7333333333333334, ""h_color"": 14.0, ""h_luminance"": 16.1, ""output_strength"": 0.7, ""search_window"": 21, ""template_window"": 7}",2701.536299999134,8.135036289122258,10.561093034035785,2.4260567449135273,17.859750865721807,20.285807780346055,2.4260569146242474,0.20293715596199036,0.31510478258132935,0.11216762661933899,26.12200355529785,19.422887802124023,6.699115753173828,0.5725,0.8128787488842325,0.4393722803018498,175,197,0.645,0.8653088861264049,0.44026142940547086
munster_000061_000019,GaussNoise,3,35.0,4,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 18.5, ""blend"": 0.7333333333333334, ""h_color"": 14.0, ""h_luminance"": 16.1, ""output_strength"": 0.7, ""search_window"": 21, ""template_window"": 7}",2703.969499998493,7.287099816236488,10.050006474576428,2.76290665833994,17.675187392934262,20.438093923025647,2.762906530091385,0.17583689093589783,0.3046416640281677,0.1288047730922699,26.803625106811523,19.07970428466797,7.723920822143555,0.4575,0.8247008710821344,0.4923282885828545,174,100,0.49625,0.8066447764022233,0.48987833031861006
munster_000065_000019,GaussNoise,3,35.0,4,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 18.5, ""blend"": 0.7333333333333334, ""h_color"": 14.0, ""h_luminance"": 16.1, ""output_strength"": 0.7, ""search_window"": 21, ""template_window"": 7}",2703.911100001278,7.991101302215,10.786300572342746,2.795199270127746,17.590484698338965,20.385684293150362,2.795199594811397,0.16467411816120148,0.29741713404655457,0.1327430158853531,27.10575294494629,19.099153518676758,8.006599426269531,0.4225,0.8995142429795342,0.5958885032619884,153,120,0.42875,0.8721816794438332,0.5840858649249888
munster_000071_000019,GaussNoise,3,35.0,4,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 18.5, ""blend"": 0.7333333333333334, ""h_color"": 14.0, ""h_luminance"": 16.1, ""output_strength"": 0.7, ""search_window"": 21, ""template_window"": 7}",2708.983699998498,7.196218208087332,9.549725952697385,2.3535077446100523,17.709245046264016,20.06275266332265,2.3535076170586358,0.18236717581748962,0.2988472580909729,0.11648008227348328,26.77873420715332,19.974197387695312,6.804536819458008,0.5,0.8001664743070229,0.3896480011266547,164,145,0.52375,0.7778115278232034,0.4592070102335685
munster_000073_000019,GaussNoise,3,35.0,4,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 18.5, ""blend"": 0.7333333333333334, ""h_color"": 14.0, ""h_luminance"": 16.1, ""output_strength"": 0.7, ""search_window"": 21, ""template_window"": 7}",2708.3650000022317,7.038884924777335,9.830650374521426,2.7917654497440907,17.646834180262562,20.438599877636243,2.7917656973736804,0.1784541755914688,0.3053918480873108,0.12693767249584198,26.95008087158203,19.06775665283203,7.88232421875,0.495,0.7916185895897724,0.5520865647619205,271,294,0.4725,0.7849250664118427,0.6128501392195003
munster_000080_000019,GaussNoise,3,35.0,4,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 18.5, ""blend"": 0.7333333333333334, ""h_color"": 14.0, ""h_luminance"": 16.1, ""output_strength"": 0.7, ""search_window"": 21, ""template_window"": 7}",2738.8935000017227,9.310779994205099,11.379103680905589,2.0683236867004897,17.97121944597905,20.039543072814983,2.0683236268359337,0.20475225150585175,0.3149040937423706,0.11015184223651886,25.598604202270508,20.016389846801758,5.58221435546875,0.49,0.8262093312458894,0.47157250809434764,166,160,0.58125,0.8517301128826661,0.45991328799013953
munster_000083_000019,GaussNoise,3,35.0,4,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 18.5, ""blend"": 0.7333333333333334, ""h_color"": 14.0, ""h_luminance"": 16.1, ""output_strength"": 0.7, ""search_window"": 21, ""template_window"": 7}",2730.482700000721,10.168678714712742,12.24095947651491,2.0722807618021672,18.00343154574017,20.07571247797227,2.0722809322321005,0.19453513622283936,0.3100035488605499,0.11546841263771057,25.52113914489746,19.842073440551758,5.679065704345703,0.535,0.839965255595232,0.35962663961386493,136,135,0.54625,0.8622391248192386,0.3592888868186304
munster_000091_000019,GaussNoise,3,35.0,4,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 18.5, ""blend"": 0.7333333333333334, ""h_color"": 14.0, ""h_luminance"": 16.1, ""output_strength"": 0.7, ""search_window"": 21, ""template_window"": 7}",2731.6059000004316,7.526218434367281,9.740682474843643,2.2144640404763622,17.796481624189024,20.01094564529964,2.214464021110615,0.20982326567173004,0.31495556235313416,0.10513229668140411,26.402151107788086,20.098878860473633,6.303272247314453,0.58125,0.8538670819797411,0.3870967526716042,120,103,0.59875,0.8559775649576704,0.4123274732825399
munster_000094_000019,GaussNoise,3,35.0,4,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 18.5, ""blend"": 0.7333333333333334, ""h_color"": 14.0, ""h_luminance"": 16.1, ""output_strength"": 0.7, ""search_window"": 21, ""template_window"": 7}",2718.6908000003314,7.233112173351838,9.08678441212337,1.8536722387715319,17.852381722625612,19.706053919988733,1.853672197363121,0.21800397336483002,0.3087806701660156,0.09077669680118561,26.32941246032715,20.964754104614258,5.364658355712891,0.59875,0.8864477650767429,0.3969721235622574,207,197,0.66,0.8908249016486424,0.40025686980843045
munster_000095_000019,GaussNoise,3,35.0,4,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 18.5, ""blend"": 0.7333333333333334, ""h_color"": 14.0, ""h_luminance"": 16.1, ""output_strength"": 0.7, ""search_window"": 21, ""template_window"": 7}",2709.88479999869,8.344673998730116,10.550960335479667,2.2062863367495513,17.81434801762456,20.02063428834258,2.206286270718021,0.17700538039207458,0.2904415726661682,0.11343619227409363,26.293569564819336,20.07501983642578,6.218549728393555,0.445,0.8229843951536383,0.35865904972160956,142,113,0.46,0.8358691578267143,0.345353182641559
munster_000097_000019,GaussNoise,3,35.0,4,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 18.5, ""blend"": 0.7333333333333334, ""h_color"": 14.0, ""h_luminance"": 16.1, ""output_strength"": 0.7, ""search_window"": 21, ""template_window"": 7}",2703.934199998912,7.780867104585164,10.616213783221784,2.83534667863662,17.66387949413296,20.499226423412665,2.835346929279705,0.19129519164562225,0.3217287063598633,0.13043351471424103,26.818021774291992,18.9237003326416,7.894321441650391,0.50625,0.8006257154443106,0.3603906971956535,269,199,0.56625,0.802105170036119,0.3917787827962132
munster_000100_000019,GaussNoise,3,35.0,4,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 18.5, ""blend"": 0.7333333333333334, ""h_color"": 14.0, ""h_luminance"": 16.1, ""output_strength"": 0.7, ""search_window"": 21, ""template_window"": 7}",2727.1727999977884,5.986001980548645,8.396811618332054,2.4108096377834087,17.84733882132622,20.258148209440932,2.410809388114714,0.169551283121109,0.27932626008987427,0.10977497696876526,26.311233520507812,19.502777099609375,6.8084564208984375,0.49,0.8419729209467184,0.44555494817847763,45,37,0.52,0.8555104147848335,0.40852276950296496
munster_000105_000019,GaussNoise,3,35.0,4,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 18.5, ""blend"": 0.7333333333333334, ""h_color"": 14.0, ""h_luminance"": 16.1, ""output_strength"": 0.7, ""search_window"": 21, ""template_window"": 7}",2705.9320000007574,6.964940051037734,9.648734900331966,2.683794849294232,17.697897182507926,20.381692177508242,2.6837949950003157,0.19283202290534973,0.3163176476955414,0.12348562479019165,26.764419555664062,19.20157241821289,7.562847137451172,0.53375,0.8050591002973997,0.42291349538893785,233,238,0.51625,0.766953908012869,0.43411761345125727
munster_000113_000019,GaussNoise,3,35.0,4,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 18.5, ""blend"": 0.7333333333333334, ""h_color"": 14.0, ""h_luminance"": 16.1, ""output_strength"": 0.7, ""search_window"": 21, ""template_window"": 7}",2708.2473000009486,7.792757045032945,10.128451604033003,2.335694559000058,17.735188429270277,20.070882975344674,2.3356945460743965,0.1837480664253235,0.29519787430763245,0.11144980788230896,26.71917724609375,19.960914611816406,6.758262634277344,0.54125,0.8012114026460133,0.5417512018507001,260,266,0.53875,0.7497176352008481,0.5528019557975751
munster_000120_000019,GaussNoise,3,35.0,4,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 18.5, ""blend"": 0.7333333333333334, ""h_color"": 14.0, ""h_luminance"": 16.1, ""output_strength"": 0.7, ""search_window"": 21, ""template_window"": 7}",2704.484900001262,6.2263337206149,7.864951917088895,1.6386181964739954,17.865995155011433,19.504613475859486,1.6386183208480531,0.1683657020330429,0.2540006935596466,0.0856349915266037,26.379379272460938,21.49250030517578,4.886878967285156,0.39,0.7427345931467406,0.5295335101577077,131,107,0.365,0.675032690405723,0.5277933246733671
munster_000125_000019,GaussNoise,3,35.0,4,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 18.5, ""blend"": 0.7333333333333334, ""h_color"": 14.0, ""h_luminance"": 16.1, ""output_strength"": 0.7, ""search_window"": 21, ""template_window"": 7}",2704.329599997436,6.366700694816033,7.716698360958345,1.349997666142312,18.1267382424267,19.476735933453643,1.3499976910269424,0.1700143665075302,0.24149112403392792,0.0714767575263977,25.42743492126465,21.626794815063477,3.800640106201172,0.565,0.8655958111961614,0.319157772301558,133,123,0.61875,0.8997922099888341,0.3205190093414704
munster_000126_000019,GaussNoise,3,35.0,4,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 18.5, ""blend"": 0.7333333333333334, ""h_color"": 14.0, ""h_luminance"": 16.1, ""output_strength"": 0.7, ""search_window"": 21, ""template_window"": 7}",2720.7214000009117,11.362112983105767,12.253394646609078,0.8912816635033103,18.54945558467954,19.440737601969285,0.8912820172897469,0.1781587153673172,0.25620603561401367,0.07804732024669647,23.518056869506836,21.63848876953125,1.879568099975586,0.44625,0.8659498412983581,0.3478203511774002,16,16,0.46625,0.9329145651396514,0.3566727660783974
munster_000129_000019,GaussNoise,3,35.0,4,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 18.5, ""blend"": 0.7333333333333334, ""h_color"": 14.0, ""h_luminance"": 16.1, ""output_strength"": 0.7, ""search_window"": 21, ""template_window"": 7}",2707.466600000771,8.575194345211031,9.796016303618682,1.220821958407651,18.13940364198064,19.360225744208606,1.2208221022279666,0.17329254746437073,0.24178093671798706,0.06848838925361633,25.48551368713379,21.809005737304688,3.6765079498291016,0.47875,0.8279006691181754,0.35572340138644754,103,75,0.465,0.8060000378930732,0.33936691066422947
munster_000133_000019,GaussNoise,3,35.0,4,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 18.5, ""blend"": 0.7333333333333334, ""h_color"": 14.0, ""h_luminance"": 16.1, ""output_strength"": 0.7, ""search_window"": 21, ""template_window"": 7}",2708.089399999153,7.437927440900686,9.788110819050726,2.3501833781500396,17.855472075276786,20.205655584552417,2.350183509275631,0.1782136857509613,0.28743976354599,0.10922607779502869,26.2182674407959,19.644548416137695,6.573719024658203,0.65375,0.8929634064852348,0.27813754451521217,31,24,0.6825,0.9149490028572345,0.3182150224894873
munster_000138_000019,GaussNoise,3,35.0,4,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 18.5, ""blend"": 0.7333333333333334, ""h_color"": 14.0, ""h_luminance"": 16.1, ""output_strength"": 0.7, ""search_window"": 21, ""template_window"": 7}",2703.717399999732,11.83399447456474,13.35047643175104,1.5164819571863006,18.378843203294764,19.89532506739916,1.5164818641043958,0.22989970445632935,0.3287191689014435,0.09881946444511414,23.959646224975586,20.293230056762695,3.6664161682128906,0.555,0.851928283603808,0.4593756169128272,167,200,0.585,0.8760204630194329,0.44662532232548235
munster_000139_000019,GaussNoise,3,35.0,4,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 18.5, ""blend"": 0.7333333333333334, ""h_color"": 14.0, ""h_luminance"": 16.1, ""output_strength"": 0.7, ""search_window"": 21, ""template_window"": 7}",2707.998100002442,9.194485533392907,12.00471548047559,2.810229947082682,17.782545277437116,20.59277492513409,2.810229647696975,0.2502594590187073,0.37323155999183655,0.12297210097312927,26.3716983795166,18.648427963256836,7.723270416259766,0.525,0.8666141768477803,0.419203185129631,207,174,0.5675,0.871555732578218,0.4530194271423084
munster_000148_000019,GaussNoise,3,35.0,4,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 18.5, ""blend"": 0.7333333333333334, ""h_color"": 14.0, ""h_luminance"": 16.1, ""output_strength"": 0.7, ""search_window"": 21, ""template_window"": 7}",2705.4552999979933,7.397936004297808,9.566955413172549,2.1690194088747408,17.774801303684793,19.94382065689858,2.1690193532137876,0.21999090909957886,0.32452577352523804,0.10453486442565918,26.47896385192871,20.2958927154541,6.183071136474609,0.54625,0.8038894469707536,0.45019172787382483,200,189,0.6,0.8254511429715471,0.4505674560458343
munster_000153_000019,GaussNoise,3,35.0,4,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 18.5, ""blend"": 0.7333333333333334, ""h_color"": 14.0, ""h_luminance"": 16.1, ""output_strength"": 0.7, ""search_window"": 21, ""template_window"": 7}",2712.719900002412,8.00409676218217,10.208132768926848,2.204036006744678,17.81740500284009,20.021441252069692,2.2040362492296026,0.22462184727191925,0.32784128189086914,0.10321943461894989,26.3564453125,20.089818954467773,6.266626358032227,0.68375,0.825429901942068,0.29622896342926863,203,224,0.70125,0.8580683318337161,0.3159125649252019
munster_000154_000019,GaussNoise,3,35.0,4,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 18.5, ""blend"": 0.7333333333333334, ""h_color"": 14.0, ""h_luminance"": 16.1, ""output_strength"": 0.7, ""search_window"": 21, ""template_window"": 7}",2708.985000001121,8.947352312903384,11.516482602507699,2.569130289604315,17.90326422700183,20.47239475098905,2.5691305239872193,0.23711147904396057,0.3453301191329956,0.10821864008903503,25.983495712280273,18.97797203063965,7.005523681640625,0.5825,0.8277150148239913,0.43380622559539156,227,249,0.615,0.8656775602140936,0.41243548519439266
munster_000159_000019,GaussNoise,3,35.0,4,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 18.5, ""blend"": 0.7333333333333334, ""h_color"": 14.0, ""h_luminance"": 16.1, ""output_strength"": 0.7, ""search_window"": 21, ""template_window"": 7}",2714.8630999981833,10.095829237675975,12.26371301966967,2.1678837819936945,17.921092332371913,20.08897611967469,2.1678837873027774,0.17360930144786835,0.2974926829338074,0.12388338148593903,25.59111213684082,19.933753967285156,5.657358169555664,0.49,0.9164599652937774,0.32432538551152607,17,43,0.5075,0.9285973135228822,0.3207295427240467
munster_000162_000019,GaussNoise,3,35.0,4,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 18.5, ""blend"": 0.7333333333333334, ""h_color"": 14.0, ""h_luminance"": 16.1, ""output_strength"": 0.7, ""search_window"": 21, ""template_window"": 7}",2724.633300000278,7.4106517882643805,10.050918196781716,2.640266408517335,17.653433487405007,20.293700047420096,2.640266560015089,0.19456323981285095,0.3145371079444885,0.11997386813163757,26.94590187072754,19.408231735229492,7.537670135498047,0.56,0.8108875375128213,0.36658173617219764,164,144,0.60625,0.815213959726324,0.3963950242680297
munster_000167_000019,GaussNoise,3,35.0,4,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 18.5, ""blend"": 0.7333333333333334, ""h_color"": 14.0, ""h_luminance"": 16.1, ""output_strength"": 0.7, ""search_window"": 21, ""template_window"": 7}",2706.4782999987074,8.664865624775214,10.754265897906127,2.089400273130913,17.860467147318438,19.949867415614733,2.089400268296295,0.23793670535087585,0.3349035382270813,0.09696683287620544,26.302490234375,20.241615295410156,6.060874938964844,0.5225,0.8708036112888692,0.424300710791468,287,287,0.57625,0.8386044988804252,0.39815670135543857
munster_000171_000019,GaussNoise,3,35.0,4,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 18.5, ""blend"": 0.7333333333333334, ""h_color"": 14.0, ""h_luminance"": 16.1, ""output_strength"": 0.7, ""search_window"": 21, ""template_window"": 7}",2715.6770000001416,9.060296554747175,11.950451150567732,2.8901545958205563,17.96406700285107,20.854221700744343,2.890154697893273,0.1880139708518982,0.31615492701530457,0.12814095616340637,25.59563446044922,17.90765380859375,7.687980651855469,0.57,0.8714795180010543,0.3217711402810868,97,72,0.6025,0.8995897619983664,0.32491134288948254
frankfurt_000000_009688,GaussNoise,4,50.0,4,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 23.0, ""blend"": 0.95, ""h_color"": 20.0, ""h_luminance"": 23.0, ""output_strength"": 0.7, ""search_window"": 21, ""template_window"": 7}",2701.353399999789,5.908226400515372,12.384786508991608,6.476560108476236,14.656600992938849,21.133161048695225,6.4765600557563765,0.10263041406869888,0.32106471061706543,0.21843429654836655,38.15925598144531,17.568445205688477,20.590810775756836,0.39,0.6631435121624374,0.4807121016382512,62,20,0.44125,0.6829658553287877,0.5240873662411105
frankfurt_000000_009969,GaussNoise,4,50.0,4,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 23.0, ""blend"": 0.95, ""h_color"": 20.0, ""h_luminance"": 23.0, ""output_strength"": 0.7, ""search_window"": 21, ""template_window"": 7}",2707.6128000007884,6.854291244667713,12.609530851606689,5.755239606938976,14.871564575970337,20.62680409668852,5.755239520718183,0.1595398187637329,0.358760803937912,0.19922098517417908,36.853389739990234,18.430856704711914,18.42253303527832,0.3875,0.786605672020471,0.5288575349325336,180,90,0.47,0.8554267261495445,0.4974746533968215
frankfurt_000000_011007,GaussNoise,4,50.0,4,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 23.0, ""blend"": 0.95, ""h_color"": 20.0, ""h_luminance"": 23.0, ""output_strength"": 0.7, ""search_window"": 21, ""template_window"": 7}",2702.167699997517,6.918101403154959,12.2033708686046,5.28526946544964,14.995069811836268,20.280338980274696,5.285269168438427,0.12631136178970337,0.3171483874320984,0.19083702564239502,36.45615005493164,19.222505569458008,17.233644485473633,0.35875,0.8342406177079374,0.3490979002801822,89,55,0.36875,0.8053430550318071,0.3657860381256984
frankfurt_000000_011074,GaussNoise,4,50.0,4,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 23.0, ""blend"": 0.95, ""h_color"": 20.0, ""h_luminance"": 23.0, ""output_strength"": 0.7, ""search_window"": 21, ""template_window"": 7}",2709.9350999997114,7.311471089739515,12.587246565980866,5.275775476241351,14.968529073584143,20.244304640942104,5.275775567357961,0.13290129601955414,0.3207739591598511,0.18787266314029694,36.41462707519531,19.079126358032227,17.335500717163086,0.40125,0.6912799076788532,0.39112029798786907,157,173,0.4575,0.7385862553318229,0.3555977065066878
frankfurt_000000_011461,GaussNoise,4,50.0,4,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 23.0, ""blend"": 0.95, ""h_color"": 20.0, ""h_luminance"": 23.0, ""output_strength"": 0.7, ""search_window"": 21, ""template_window"": 7}",2705.263500000001,6.910840465162636,12.200865062740734,5.290024597578098,14.986257464842819,20.276282187255003,5.290024722412184,0.17691323161125183,0.3602755069732666,0.18336227536201477,36.11843490600586,18.976167678833008,17.14226722717285,0.46125,0.767272298972262,0.42485789856912465,187,195,0.495,0.8506832149917546,0.4699382061858542
frankfurt_000000_012868,GaussNoise,4,50.0,4,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 23.0, ""blend"": 0.95, ""h_color"": 20.0, ""h_luminance"": 23.0, ""output_strength"": 0.7, ""search_window"": 21, ""template_window"": 7}",2720.795499997621,7.9782272390879525,12.316710081636293,4.33848284254834,15.272532014499689,19.611015014556507,4.338483000056819,0.19776031374931335,0.35577812790870667,0.1580178141593933,34.72793197631836,20.737167358398438,13.990764617919922,0.44,0.7851796002594243,0.30647260411102006,253,273,0.47,0.8420032446806804,0.26641179570771095
