distortion,level_index,level,metric,confidence_level,bootstrap_resamples,pair_count,higher_is_better,mean_improvement,median_improvement,ci_low,ci_high,win_rate,tie_rate
LowLight,3,0.25,mae,0.95,1000,125,False,39.45454608917236,39.600905418395996,38.925008187294004,39.976326144981385,1.0,0.0
LowLight,3,0.25,orb_match_retention,0.95,1000,125,True,-0.11806000000000003,-0.14249999999999996,-0.15830024999999998,-0.07586375000000002,0.24,0.0
LowLight,3,0.25,canny_f1,0.95,1000,125,True,0.386218772499288,0.4049206118027922,0.35797360052863725,0.4148979108930069,0.984,0.016
LowLight,3,0.25,segmentation_image_miou,0.95,1000,125,True,-0.0008908978106631289,0.000163383458735733,-0.00689390815172734,0.005369239832358825,0.528,0.0
LowLight,4,0.1,snr_db,0.95,1000,125,True,6.476237081687123,6.43922901027402,6.290086517529391,6.6517193875706875,1.0,0.0
LowLight,4,0.1,psnr_db,0.95,1000,125,True,6.476237081654499,6.439229065084124,6.281309441035295,6.669943123966242,1.0,0.0
LowLight,4,0.1,ssim,0.95,1000,125,True,0.7071467971801758,0.7080564051866531,0.7020013528257608,0.7118700791805982,1.0,0.0
LowLight,4,0.1,mae,0.95,1000,125,False,42.11911210632324,41.952266693115234,41.55462513618469,42.668413948249814,1.0,0.0
LowLight,4,0.1,orb_match_retention,0.95,1000,125,True,0.40579,0.4025,0.38704975,0.42472,1.0,0.0
LowLight,4,0.1,canny_f1,0.95,1000,125,True,0.09664964607749056,0.08038717086375195,0.08146436207075755,0.1154044332771318,0.792,0.208
LowLight,4,0.1,segmentation_image_miou,0.95,1000,125,True,0.013962725328618746,0.014080691252864375,0.006170234307701374,0.021361442781607762,0.664,0.0
MotionBlur,0,3.0,snr_db,0.95,1000,125,True,2.7666458927161237,2.816845603812979,2.715855120713684,2.815722109342459,1.0,0.0
MotionBlur,0,3.0,psnr_db,0.95,1000,125,True,2.766645944446917,2.8168457205737525,2.7199081132888736,2.816917584151374,1.0,0.0
MotionBlur,0,3.0,ssim,0.95,1000,125,True,0.0039224853515625,0.0037279725074768066,0.003653448355197907,0.004187247943878173,1.0,0.0
MotionBlur,0,3.0,mae,0.95,1000,125,False,0.17961701250076295,0.16119879484176636,0.16721052544713022,0.19213916107416154,1.0,0.0
MotionBlur,0,3.0,orb_match_retention,0.95,1000,125,True,0.04496,0.04625000000000001,0.04319975,0.04655199999999999,1.0,0.0
MotionBlur,0,3.0,canny_f1,0.95,1000,125,True,0.036189672898791846,0.03093117769036413,0.03205317935215054,0.04134554464979154,1.0,0.0
MotionBlur,0,3.0,segmentation_image_miou,0.95,1000,125,True,-0.0004403230073316549,4.586407038487117e-05,-0.001629997538216115,0.0006425407767933363,0.536,0.0
MotionBlur,1,5.0,snr_db,0.95,1000,125,True,1.4297562885178077,1.4412748904653867,1.3650512840961573,1.4913990650662818,1.0,0.0
MotionBlur,1,5.0,psnr_db,0.95,1000,125,True,1.4297562910863608,1.4412748086203848,1.3660193870593453,1.4921031476608366,1.0,0.0
MotionBlur,1,5.0,ssim,0.95,1000,125,True,0.0090565767288208,0.008388280868530273,0.008349207055568695,0.009740545201301576,1.0,0.0
MotionBlur,1,5.0,mae,0.95,1000,125,False,0.2211434817314148,0.2031867504119873,0.20440713150501252,0.23865900082588196,1.0,0.0
MotionBlur,1,5.0,orb_match_retention,0.95,1000,125,True,0.07837,0.07874999999999999,0.075029,0.08144075,1.0,0.0
MotionBlur,1,5.0,canny_f1,0.95,1000,125,True,0.11132336622137415,0.10416812349317461,0.10300048865717953,0.11931983023753699,1.0,0.0
MotionBlur,1,5.0,segmentation_image_miou,0.95,1000,125,True,0.0034308745399279313,0.0018950867486229317,0.0013211679604517976,0.006439351483358114,0.712,0.0
MotionBlur,2,9.0,snr_db,0.95,1000,125,True,2.754048902818327,2.785593641526848,2.701274067643441,2.804315737804221,1.0,0.0
MotionBlur,2,9.0,psnr_db,0.95,1000,125,True,2.754048904291337,2.7855937299394995,2.6993454476657535,2.8054287890862843,1.0,0.0
MotionBlur,2,9.0,ssim,0.95,1000,125,True,0.027465524196624756,0.026578068733215332,0.025773813807964327,0.02940955972671509,1.0,0.0
MotionBlur,2,9.0,mae,0.95,1000,125,False,0.6660406141281128,0.6106971502304077,0.6235016986131668,0.7069815405368804,1.0,0.0
MotionBlur,2,9.0,orb_match_retention,0.95,1000,125,True,0.20281999999999997,0.20624999999999993,0.198439,0.20731025,1.0,0.0
MotionBlur,2,9.0,canny_f1,0.95,1000,125,True,0.19572921943462482,0.19282462376716558,0.18522404234725906,0.20546298275360098,1.0,0.0
