distortion,level,condition,class_name,map_50_95,ap_50,precision_50,recall_50,mean_matched_iou_50,gt_count,prediction_count
MotionBlur,15.0,restored,truck,0.5006600660066007,1.0,0.05,1.0,0.663606263014682,2.0,40.0
MotionBlur,25.0,distorted,person,0.10365854475342093,0.1720689543297453,0.04395604395604396,0.41379310344827586,0.7093629751997118,29.0,273.0
MotionBlur,25.0,distorted,bicycle,0.0,0.0,0.0,0.0,0.0,8.0,10.0
MotionBlur,25.0,distorted,car,0.2558794048806004,0.4291560410366923,0.06498194945848375,0.6545454545454545,0.7336982201613457,55.0,554.0
MotionBlur,25.0,distorted,motorcycle,,,0.0,0.0,0.0,0.0,47.0
MotionBlur,25.0,distorted,bus,,,0.0,0.0,0.0,0.0,35.0
MotionBlur,25.0,distorted,train,,,0.0,0.0,0.0,0.0,3.0
MotionBlur,25.0,distorted,truck,0.5,1.0,0.09090909090909091,1.0,0.7350983398583658,2.0,22.0
MotionBlur,25.0,restored,person,0.08508696908130733,0.15695544210077408,0.043859649122807015,0.3448275862068966,0.6839745822010523,29.0,228.0
MotionBlur,25.0,restored,bicycle,0.0,0.0,0.0,0.0,0.0,8.0,22.0
MotionBlur,25.0,restored,car,0.24585128866463662,0.44034546123738494,0.06283662477558348,0.6363636363636364,0.7275670159659783,55.0,557.0
MotionBlur,25.0,restored,motorcycle,,,0.0,0.0,0.0,0.0,91.0
MotionBlur,25.0,restored,bus,,,0.0,0.0,0.0,0.0,24.0
MotionBlur,25.0,restored,train,,,0.0,0.0,0.0,0.0,1.0
MotionBlur,25.0,restored,truck,0.30297029702970296,0.504950495049505,0.06666666666666667,0.5,0.772847034066959,2.0,15.0
