distortion,level,condition,class_id,class_name,iou,class_accuracy,gt_pixels,pred_pixels
GaussNoise,35.0,restored,14,truck,0.5156166577682861,0.5524095524095524,48951,30534
GaussNoise,35.0,restored,15,bus,,,0,0
GaussNoise,35.0,restored,16,train,,,0,0
GaussNoise,35.0,restored,17,motorcycle,0.0,,0,76406
GaussNoise,35.0,restored,18,bicycle,0.18218436344426836,0.24941240282046645,11062,6841
GaussNoise,50.0,distorted,0,road,0.8952248661819068,0.9841673246243315,3477934,3768409
GaussNoise,50.0,distorted,1,sidewalk,0.273163210696659,0.31904454807024507,403160,196342
GaussNoise,50.0,distorted,2,building,0.6447425962993057,0.9307335308403372,1572940,2161703
GaussNoise,50.0,distorted,3,wall,0.0,0.0,4345,152810
GaussNoise,50.0,distorted,4,fence,0.0,0.0,3934,65097
GaussNoise,50.0,distorted,5,pole,0.15019717270484054,0.18129940986527113,107772,41856
GaussNoise,50.0,distorted,6,traffic light,0.5165335249447004,0.5641175565471611,64990,42649
GaussNoise,50.0,distorted,7,traffic sign,0.08381360625141006,0.09009436042153535,90716,14971
GaussNoise,50.0,distorted,8,vegetation,0.6169210201093356,0.6598529696889679,1923821,1403319
GaussNoise,50.0,distorted,9,terrain,0.047895111871170015,0.056586364585367824,148481,35346
GaussNoise,50.0,distorted,10,sky,0.9074193704678694,0.9645668277525514,349503,359130
GaussNoise,50.0,distorted,11,person,0.22057641795699054,0.37752232371959354,97430,106106
GaussNoise,50.0,distorted,12,rider,0.0,0.0,5979,1040
GaussNoise,50.0,distorted,13,car,0.7948472968075643,0.8513765823800021,935142,862665
GaussNoise,50.0,distorted,14,truck,0.5563062623264533,0.5819901534187248,48951,30749
GaussNoise,50.0,distorted,15,bus,,,0,0
GaussNoise,50.0,distorted,16,train,,,0,0
GaussNoise,50.0,distorted,17,motorcycle,0.0,,0,1856
GaussNoise,50.0,distorted,18,bicycle,0.012216673069535151,0.014373531007051165,11062,2112
GaussNoise,50.0,restored,0,road,0.9183129365338756,0.9597539803803062,3477934,3494911
GaussNoise,50.0,restored,1,sidewalk,0.310191942743646,0.36529417600952474,403160,218889
GaussNoise,50.0,restored,2,building,0.6385665183542159,0.9224573092425649,1572940,2150260
GaussNoise,50.0,restored,3,wall,0.0,0.0,4345,89357
GaussNoise,50.0,restored,4,fence,0.0,0.0,3934,83672
GaussNoise,50.0,restored,5,pole,0.22403051210372926,0.27959952492298557,107772,56865
GaussNoise,50.0,restored,6,traffic light,0.334396149796962,0.3421141714109863,64990,23734
GaussNoise,50.0,restored,7,traffic sign,0.274434116666152,0.2938952334759028,90716,33094
GaussNoise,50.0,restored,8,vegetation,0.6370800705592938,0.7069935300633479,1923821,1571250
GaussNoise,50.0,restored,9,terrain,0.4189276938159687,0.6647921282857739,148481,185851
GaussNoise,50.0,restored,10,sky,0.8765175030511326,0.9719630446662832,349503,377762
GaussNoise,50.0,restored,11,person,0.24801253141812857,0.4972698347531561,97430,146368
GaussNoise,50.0,restored,12,rider,0.0,0.0,5979,8682
GaussNoise,50.0,restored,13,car,0.6082298876485084,0.634775253383978,935142,634418
GaussNoise,50.0,restored,14,truck,0.6161717187259579,0.654450368736083,48951,35077
GaussNoise,50.0,restored,15,bus,,,0,0
GaussNoise,50.0,restored,16,train,,,0,0
GaussNoise,50.0,restored,17,motorcycle,0.0,,0,108786
GaussNoise,50.0,restored,18,bicycle,0.0,0.0,11062,27184
SevereJPEG,80.0,distorted,0,road,0.9690066519336954,0.9834993993560545,3477934,3472563
SevereJPEG,80.0,distorted,1,sidewalk,0.6669951248796746,0.7991913880345273,403160,402107
SevereJPEG,80.0,distorted,2,building,0.8134858804766969,0.9303794168881203,1572940,1689454
