distortion,level,condition,class_id,class_name,iou,class_accuracy,gt_pixels,pred_pixels
GaussNoise,35.0,restored,13,car,0.8238138111082374,0.9018774221191802,13170027,13125726
GaussNoise,35.0,restored,14,truck,0.6904424760986583,0.7933393260397711,866609,816666
GaussNoise,35.0,restored,15,bus,0.5519545267553021,0.7579985351929288,638992,722890
GaussNoise,35.0,restored,16,train,0.0020979090972785236,0.016513559081669633,63463,437130
GaussNoise,35.0,restored,17,motorcycle,0.08728945270318003,0.1737390273788241,199132,231813
GaussNoise,35.0,restored,18,bicycle,0.38792131647667283,0.4710457536280522,1474965,1010834
GaussNoise,50.0,distorted,0,road,0.9139261149254133,0.9728286988762864,83055684,86151896
GaussNoise,50.0,distorted,1,sidewalk,0.4930099170004695,0.5755053981869803,13341609,9910623
GaussNoise,50.0,distorted,2,building,0.7813602514844956,0.9349029915542543,54242339,61370323
GaussNoise,50.0,distorted,3,wall,0.1477157603340143,0.20345208512517263,1259181,731299
GaussNoise,50.0,distorted,4,fence,0.27687992386136256,0.47420948160775744,2904866,3447784
GaussNoise,50.0,distorted,5,pole,0.19964492191011082,0.2439870839150804,3268173,1523270
GaussNoise,50.0,distorted,6,traffic light,0.2107624642087552,0.21942944247301693,488084,127171
GaussNoise,50.0,distorted,7,traffic sign,0.2910892188690543,0.3069244299257446,1656714,598611
GaussNoise,50.0,distorted,8,vegetation,0.7678367728002579,0.853057849397987,37874102,36512391
GaussNoise,50.0,distorted,9,terrain,0.28372963550077285,0.323704085570777,1774905,824609
GaussNoise,50.0,distorted,10,sky,0.8925502274240139,0.9257872218642023,7910794,7618296
GaussNoise,50.0,distorted,11,person,0.4159605547512987,0.6342070270217681,3186357,3692630
GaussNoise,50.0,distorted,12,rider,0.05973119759510982,0.07225040959780138,378420,106655
GaussNoise,50.0,distorted,13,car,0.787998613127902,0.8642247278612261,13170027,12655850
GaussNoise,50.0,distorted,14,truck,0.590948419372878,0.6328667253628799,866609,609920
GaussNoise,50.0,distorted,15,bus,0.45170548982431086,0.4593343891629316,638992,304303
GaussNoise,50.0,distorted,16,train,0.0046912392215455135,0.011676094732363739,63463,95232
GaussNoise,50.0,distorted,17,motorcycle,0.020228853530070288,0.04428218468151779,199132,245598
