distortion,level,condition,class_name,map_50_95,ap_50,precision_50,recall_50,mean_matched_iou_50,gt_count,prediction_count
LowLight,0.6,restored,motorcycle,0.06670553776106296,0.1474933207606475,0.05263157894736842,0.21621621621621623,0.7055660456623349,37.0,152.0
LowLight,0.6,restored,bus,0.3517700167844396,0.4297390390143446,0.03597122302158273,0.7142857142857143,0.7834244386203489,21.0,417.0
LowLight,0.6,restored,train,0.04768976897689769,0.1122112211221122,0.014705882352941176,0.3333333333333333,0.5560202295120091,3.0,68.0
LowLight,0.6,restored,truck,0.19892917161155696,0.2575922380274947,0.018656716417910446,0.6521739130434783,0.7629998156068745,23.0,804.0
LowLight,0.4,distorted,person,0.17429318948142117,0.3245793819372933,0.06309198908331995,0.5496503496503496,0.7245020425692874,715.0,6229.0
LowLight,0.4,distorted,bicycle,0.07842762792932527,0.1570109780883291,0.06356589147286822,0.2949640287769784,0.6875554350567946,278.0,1290.0
LowLight,0.4,distorted,car,0.3212070186945018,0.5099232264515973,0.10042553191489362,0.6226912928759895,0.7707269664691477,1137.0,7050.0
LowLight,0.4,distorted,motorcycle,0.054232625312306916,0.1440059286874157,0.08823529411764706,0.24324324324324326,0.6852840752679966,37.0,102.0
LowLight,0.4,distorted,bus,0.34033776002997573,0.4203807905257643,0.03234501347708895,0.5714285714285714,0.8282662642854905,21.0,371.0
LowLight,0.4,distorted,train,0.033663366336633666,0.08415841584158416,0.00847457627118644,0.3333333333333333,0.6883290756056955,3.0,118.0
LowLight,0.4,distorted,truck,0.17061195015987335,0.21677469838003335,0.024667931688804556,0.5652173913043478,0.7775324077324358,23.0,527.0
LowLight,0.4,restored,person,0.18633094549446766,0.3476522833097058,0.06339341205717837,0.5706293706293706,0.7253542003170297,715.0,6436.0
LowLight,0.4,restored,bicycle,0.09897414556945859,0.19299896699785105,0.06674542232722977,0.4064748201438849,0.6875815362447765,278.0,1693.0
LowLight,0.4,restored,car,0.33312037365013686,0.5281463198724966,0.0911336132378365,0.6490765171503958,0.7688467901190308,1137.0,8098.0
LowLight,0.4,restored,motorcycle,0.06399775498504476,0.14674382417998885,0.05555555555555555,0.21621621621621623,0.7067609950171073,37.0,144.0
LowLight,0.4,restored,bus,0.32899062975654425,0.4172892838593203,0.036855036855036855,0.7142857142857143,0.7719821876035531,21.0,407.0
LowLight,0.4,restored,train,0.04768976897689769,0.1122112211221122,0.014084507042253521,0.3333333333333333,0.555726683248047,3.0,71.0
LowLight,0.4,restored,truck,0.18817596559068675,0.2449543850615387,0.017654476670870115,0.6086956521739131,0.7551502039235174,23.0,793.0
LowLight,0.25,distorted,person,0.15323488341685582,0.2899138521688494,0.06063136796392183,0.5076923076923077,0.7208474866057418,715.0,5987.0
LowLight,0.25,distorted,bicycle,0.07218524135724305,0.13797413973310016,0.06255430060816682,0.2589928057553957,0.684351317520278,278.0,1151.0
LowLight,0.25,distorted,car,0.30965745832249747,0.4961464997900856,0.10033060227109386,0.613896218117854,0.7660733428096883,1137.0,6957.0
LowLight,0.25,distorted,motorcycle,0.04202630084437016,0.11804573314474305,0.12307692307692308,0.21621621621621623,0.6780310331253964,37.0,65.0
LowLight,0.25,distorted,bus,0.2719710452693947,0.33925848057185687,0.03313253012048193,0.5238095238095238,0.8470955401817176,21.0,332.0
LowLight,0.25,distorted,train,0.03366336633663366,0.1122112211221122,0.007246376811594203,0.3333333333333333,0.609927893943764,3.0,138.0
LowLight,0.25,distorted,truck,0.1620332076168692,0.2107143168168118,0.024719101123595506,0.4782608695652174,0.827461704008117,23.0,445.0
LowLight,0.25,restored,person,0.18355079973347632,0.3428300460504056,0.062461632903621854,0.5692307692307692,0.7235732213182154,715.0,6516.0
LowLight,0.25,restored,bicycle,0.098636281155881,0.1977227235440465,0.07005988023952096,0.420863309352518,0.677238447828479,278.0,1670.0
LowLight,0.25,restored,car,0.3336519129611876,0.5243211556820938,0.0891089108910891,0.6411609498680739,0.7720265883025519,1137.0,8181.0
LowLight,0.25,restored,motorcycle,0.06129778725697745,0.14597321801145632,0.0661764705882353,0.24324324324324326,0.6766892257519602,37.0,136.0
LowLight,0.25,restored,bus,0.31878995467683396,0.3884233349810462,0.0345679012345679,0.6666666666666666,0.7895906856232335,21.0,405.0
LowLight,0.25,restored,train,0.04488448844884488,0.1122112211221122,0.013157894736842105,0.3333333333333333,0.6977082935365055,3.0,76.0
LowLight,0.25,restored,truck,0.1888912840522602,0.24470904984498743,0.017879948914431672,0.6086956521739131,0.7592443991932553,23.0,783.0
