distortion,level,class_id,class_name,iou,class_accuracy,gt_pixels,pred_pixels
MotionBlur,9.0,7,traffic sign,0.5029372087677209,0.5718114291301939,1656714,1174205
MotionBlur,9.0,8,vegetation,0.8569313301276688,0.9430561812396239,37874102,39523897
MotionBlur,9.0,9,terrain,0.49947967141559896,0.5900512985202024,1774905,1369132
MotionBlur,9.0,10,sky,0.9130073507707801,0.9450458449556391,7910794,7753662
MotionBlur,9.0,11,person,0.561004222046559,0.7183033790626725,3186357,3182189
MotionBlur,9.0,12,rider,0.21627613754425604,0.28330162253580676,378420,224482
MotionBlur,9.0,13,car,0.8685084653625111,0.9428254019524789,13170027,13543975
MotionBlur,9.0,14,truck,0.7767473159782744,0.84178331865928,866609,802057
MotionBlur,9.0,15,bus,0.6025999092199046,0.6918584270225605,638992,536741
MotionBlur,9.0,16,train,0.25134914559384547,0.6260183098813482,63463,134329
MotionBlur,9.0,17,motorcycle,0.3420673478173017,0.3910622099913625,199132,106395
MotionBlur,9.0,18,bicycle,0.5230758177345249,0.676228249483886,1474965,1429271
MotionBlur,15.0,0,road,0.9493712489675056,0.9740366836302257,83055684,83057137
MotionBlur,15.0,1,sidewalk,0.6563298876964436,0.7470712115757552,13341609,11811685
MotionBlur,15.0,2,building,0.8493208825185832,0.9360268553315888,54242339,56309810
MotionBlur,15.0,3,wall,0.31021348814532007,0.462342586173076,1259181,1199677
MotionBlur,15.0,4,fence,0.333877146417683,0.5185223690180545,2904866,3112726
MotionBlur,15.0,5,pole,0.26066440840471433,0.35271419230254947,3268173,2306838
MotionBlur,15.0,6,traffic light,0.33818885211770633,0.37540054580768883,488084,236932
MotionBlur,15.0,7,traffic sign,0.4705747723542098,0.53365517524449,1656714,1106196
MotionBlur,15.0,8,vegetation,0.845367490977443,0.9378307900211073,37874102,39662034
MotionBlur,15.0,9,terrain,0.47619860239351375,0.5597009417405439,1774905,1304649
MotionBlur,15.0,10,sky,0.903602847883531,0.9346539677306728,7910794,7665699
MotionBlur,15.0,11,person,0.5436949017933765,0.6986932098317923,3186357,3134663
MotionBlur,15.0,12,rider,0.20448769792748694,0.28195655620738863,378420,250060
MotionBlur,15.0,13,car,0.8559059575467172,0.9400178146939259,13170027,13674309
MotionBlur,15.0,14,truck,0.7591027535258563,0.815177317567669,866609,770456
MotionBlur,15.0,15,bus,0.6726626749601923,0.7060667426196259,638992,482903
MotionBlur,15.0,16,train,0.1904279991566519,0.42695743976805384,63463,105923
MotionBlur,15.0,17,motorcycle,0.2377210391746679,0.2670690798063596,199132,77766
MotionBlur,15.0,18,bicycle,0.46985521525036894,0.6414864081520578,1474965,1484953
MotionBlur,25.0,0,road,0.928427115364553,0.9557787519996825,83055684,81829694
MotionBlur,25.0,1,sidewalk,0.5802901785219007,0.7252892061219902,13341609,13010237
MotionBlur,25.0,2,building,0.8257354018863816,0.9360347827183485,54242339,58018253
MotionBlur,25.0,3,wall,0.31362640916295526,0.4528816746758409,1259181,1129357
MotionBlur,25.0,4,fence,0.30074171604515576,0.4659671048509639,2904866,2949485
MotionBlur,25.0,5,pole,0.20004991510206535,0.2607141666001157,3268173,1843118
MotionBlur,25.0,6,traffic light,0.25687008103343895,0.275567320379279,488084,170027
MotionBlur,25.0,7,traffic sign,0.38957277296431125,0.4384745948908502,1656714,934389
MotionBlur,25.0,8,vegetation,0.8225821228732879,0.9235797062594382,37874102,39629978
MotionBlur,25.0,9,terrain,0.46092958881881274,0.5495792732568785,1774905,1316815
MotionBlur,25.0,10,sky,0.878069239046414,0.909089277258389,7910794,7471087
MotionBlur,25.0,11,person,0.4856807429523718,0.6267103780273209,3186357,2922162
MotionBlur,25.0,12,rider,0.17376327317791615,0.24380582421647903,378420,244799
MotionBlur,25.0,13,car,0.8277839512976456,0.9169836174215892,13170027,13495864
MotionBlur,25.0,14,truck,0.750096538147441,0.8002086292664858,866609,751364
MotionBlur,25.0,15,bus,0.6632615610472229,0.6957254550917695,638992,475839
MotionBlur,25.0,16,train,0.0,0.0,63463,5356
MotionBlur,25.0,17,motorcycle,0.044198743949903835,0.07305204587911536,199132,144542
MotionBlur,25.0,18,bicycle,0.3635200075567048,0.5218361113653545,1474965,1412050
