distortion,level,class_name,map_50_95,ap_50,precision_50,recall_50,mean_matched_iou_50,gt_count,prediction_count
SevereJPEG,40.0,car,0.3594494988568403,0.5606571258029396,0.08723135271807839,0.6831683168316832,0.7743397491104025,202.0,1582.0
SevereJPEG,40.0,motorcycle,0.23427541750830602,0.6089108910891089,0.07352941176470588,0.7142857142857143,0.6678149237559341,7.0,68.0
SevereJPEG,40.0,bus,0.07574257425742574,0.2524752475247525,0.018867924528301886,0.5,0.6110922616600035,2.0,53.0
SevereJPEG,40.0,train,,,0.0,0.0,0.0,0.0,17.0
SevereJPEG,40.0,truck,0.4072135785007071,0.7182461103253183,0.040983606557377046,0.8333333333333334,0.8012457151293155,6.0,122.0
SevereJPEG,20.0,person,0.1962775762366416,0.3502772619077906,0.06468085106382979,0.5352112676056338,0.7280905016274635,142.0,1175.0
SevereJPEG,20.0,bicycle,0.05973691031465879,0.1279339924140133,0.034229828850855744,0.28,0.6538277367647015,50.0,409.0
SevereJPEG,20.0,car,0.34597445092561846,0.5428043763930891,0.08113091579594345,0.6534653465346535,0.7743241713400751,202.0,1627.0
SevereJPEG,20.0,motorcycle,0.18273150844496214,0.4432149097262667,0.05970149253731343,0.5714285714285714,0.7048552107587736,7.0,67.0
SevereJPEG,20.0,bus,0.033663366336633666,0.16831683168316833,0.018518518518518517,0.5,0.5783082690340845,2.0,54.0
SevereJPEG,20.0,train,,,0.0,0.0,0.0,0.0,7.0
SevereJPEG,20.0,truck,0.32702145214521455,0.5790016501650166,0.03816793893129771,0.8333333333333334,0.759920265476724,6.0,131.0
SevereJPEG,5.0,person,0.15253582524798268,0.2703825010435082,0.04619388418998048,0.5,0.7076812289022474,142.0,1537.0
SevereJPEG,5.0,bicycle,0.016255625562556254,0.04257425742574257,0.05128205128205128,0.12,0.6217077908209719,50.0,117.0
SevereJPEG,5.0,car,0.2738969675783326,0.4594567867351739,0.062196307094266275,0.6336633663366337,0.7487465526364045,202.0,2058.0
SevereJPEG,5.0,motorcycle,0.06932560816569697,0.48633515036896957,0.026455026455026454,0.7142857142857143,0.6043851896623431,7.0,189.0
SevereJPEG,5.0,bus,0.0,0.0,0.0,0.0,0.0,2.0,98.0
SevereJPEG,5.0,train,,,0.0,0.0,0.0,0.0,35.0
SevereJPEG,5.0,truck,0.19837983798379835,0.3445844584458445,0.023148148148148147,0.8333333333333334,0.7488351272861571,6.0,216.0
LowLight,0.8,person,0.21290679483987662,0.3751453214105135,0.07073386383731212,0.5633802816901409,0.7335495365408897,142.0,1131.0
LowLight,0.8,bicycle,0.06645199447417227,0.14844979375599943,0.03513513513513514,0.26,0.6679649583385527,50.0,370.0
LowLight,0.8,car,0.363180151617387,0.5600006199852289,0.09078771695594126,0.6732673267326733,0.7821494174003265,202.0,1498.0
LowLight,0.8,motorcycle,0.24478628350639942,0.5722772277227722,0.08620689655172414,0.7142857142857143,0.6935352295766364,7.0,58.0
LowLight,0.8,bus,0.0504950495049505,0.2524752475247525,0.017857142857142856,0.5,0.5797246928017508,2.0,56.0
LowLight,0.8,train,,,0.0,0.0,0.0,0.0,18.0
LowLight,0.8,truck,0.37712164073550214,0.6962517680339463,0.04672897196261682,0.8333333333333334,0.7836746981692942,6.0,107.0
LowLight,0.6,person,0.20768394876628804,0.37252610370865646,0.07104795737122557,0.5633802816901409,0.7311880314063703,142.0,1126.0
LowLight,0.6,bicycle,0.06291017167912216,0.13820331911311515,0.03504043126684636,0.26,0.658082517538016,50.0,371.0
LowLight,0.6,car,0.35934204026701877,0.5580469338649733,0.09182984469952735,0.6732673267326733,0.7811026894284994,202.0,1481.0
LowLight,0.6,motorcycle,0.2260075514299599,0.5471095496646439,0.09090909090909091,0.7142857142857143,0.6954389823197077,7.0,55.0
LowLight,0.6,bus,0.02945544554455446,0.16831683168316833,0.02,0.5,0.5206625260203352,2.0,50.0
LowLight,0.6,train,,,0.0,0.0,0.0,0.0,20.0
LowLight,0.6,truck,0.3993285097740543,0.6695544554455446,0.045871559633027525,0.8333333333333334,0.7832820490961705,6.0,109.0
LowLight,0.4,person,0.19525303793083407,0.3397072968020564,0.07051282051282051,0.5422535211267606,0.7330863781158422,142.0,1092.0
LowLight,0.4,bicycle,0.05293196980703463,0.12985960436652536,0.03581267217630854,0.26,0.6653101480959569,50.0,363.0
LowLight,0.4,car,0.35425729932786376,0.5490815794453547,0.09134287661895024,0.6633663366336634,0.7780768729132768,202.0,1467.0
LowLight,0.4,motorcycle,0.2127905922460378,0.5372647154825373,0.09803921568627451,0.7142857142857143,0.6914885532593562,7.0,51.0
LowLight,0.4,bus,0.016831683168316833,0.08415841584158416,0.023809523809523808,0.5,0.5545403581705374,2.0,42.0
LowLight,0.4,train,,,0.0,0.0,0.0,0.0,20.0
LowLight,0.4,truck,0.3775577557755776,0.6105610561056106,0.05813953488372093,0.8333333333333334,0.7891799627121159,6.0,86.0
LowLight,0.25,person,0.17008671104248502,0.30020159584039685,0.06329113924050633,0.45774647887323944,0.743031637738561,142.0,1027.0
LowLight,0.25,bicycle,0.04990933719692826,0.1309647070188481,0.03611111111111111,0.26,0.6487730571187874,50.0,360.0
LowLight,0.25,car,0.3432369413924478,0.5365163792986581,0.08835341365461848,0.6534653465346535,0.7751682204251065,202.0,1494.0
LowLight,0.25,motorcycle,0.16204620462046204,0.4917491749174918,0.10810810810810811,0.5714285714285714,0.6798533121909226,7.0,37.0
LowLight,0.25,bus,0.0,0.0,0.0,0.0,0.0,2.0,29.0
LowLight,0.25,train,,,0.0,0.0,0.0,0.0,23.0
LowLight,0.25,truck,0.37755775577557754,0.5825082508250825,0.07142857142857142,0.8333333333333334,0.8212910571869496,6.0,70.0
LowLight,0.1,person,0.15420400284731206,0.25366944642916955,0.06177156177156177,0.3732394366197183,0.7500380804350929,142.0,858.0
LowLight,0.1,bicycle,0.02637418187578213,0.058906914838318926,0.0546448087431694,0.2,0.6736761749429275,50.0,183.0
LowLight,0.1,car,0.25722145770786564,0.41725870911498614,0.075046904315197,0.594059405940594,0.7516009974064803,202.0,1599.0
LowLight,0.1,motorcycle,0.04729472947294731,0.17931793179317934,0.06896551724137931,0.2857142857142857,0.5798062779875732,7.0,29.0
LowLight,0.1,bus,0.0,0.0,0.0,0.0,0.0,2.0,28.0
LowLight,0.1,train,,,0.0,0.0,0.0,0.0,25.0
LowLight,0.1,truck,0.09030845392231532,0.1650799695354151,0.09375,0.5,0.803039976902812,6.0,32.0
MotionBlur,3.0,person,0.21161871256535827,0.37308183740754003,0.07116788321167883,0.5492957746478874,0.7372552675448057,142.0,1096.0
MotionBlur,3.0,bicycle,0.06842025145679269,0.1489497947855548,0.03296703296703297,0.24,0.6833151646883678,50.0,364.0
MotionBlur,3.0,car,0.36120822096881117,0.560462463315323,0.08521303258145363,0.6732673267326733,0.778749998600008,202.0,1596.0
MotionBlur,3.0,motorcycle,0.25821233222223317,0.6009139375476009,0.08333333333333333,0.7142857142857143,0.6928539729889928,7.0,60.0
MotionBlur,3.0,bus,0.0504950495049505,0.2524752475247525,0.01639344262295082,0.5,0.5979174702507543,2.0,61.0
MotionBlur,3.0,train,,,0.0,0.0,0.0,0.0,17.0
MotionBlur,3.0,truck,0.3760634518601362,0.7182461103253183,0.042735042735042736,0.8333333333333334,0.7854132215354749,6.0,117.0
MotionBlur,5.0,person,0.21463413702573836,0.3688265541741197,0.07403936269915651,0.5563380281690141,0.7357698182707716,142.0,1067.0
MotionBlur,5.0,bicycle,0.06541914165276097,0.1429594914513174,0.03081232492997199,0.22,0.6417764651615611,50.0,357.0
MotionBlur,5.0,car,0.35675711612346495,0.5673804374445678,0.0868207370393504,0.6881188118811881,0.7666263922614469,202.0,1601.0
MotionBlur,5.0,motorcycle,0.2653865754222481,0.6150262085032032,0.07936507936507936,0.7142857142857143,0.6926684975535029,7.0,63.0
MotionBlur,5.0,bus,0.0504950495049505,0.2524752475247525,0.018867924528301886,0.5,0.5990565164646781,2.0,53.0
MotionBlur,5.0,train,,,0.0,0.0,0.0,0.0,11.0
MotionBlur,5.0,truck,0.4057755775577558,0.7491749174917492,0.045871559633027525,0.8333333333333334,0.7879236795648842,6.0,109.0
MotionBlur,9.0,person,0.19587167939810318,0.33522382261479605,0.0736196319018405,0.5070422535211268,0.733215910112557,142.0,978.0
MotionBlur,9.0,bicycle,0.05458309744553469,0.13969712378790478,0.033950617283950615,0.22,0.6754250151720513,50.0,324.0
MotionBlur,9.0,car,0.341287908521329,0.5398872644018375,0.07446808510638298,0.6584158415841584,0.7692113648748993,202.0,1786.0
MotionBlur,9.0,motorcycle,0.2225938883481108,0.6150262085032032,0.07462686567164178,0.7142857142857143,0.6792431154579079,7.0,67.0
MotionBlur,9.0,bus,0.0,0.0,0.0,0.0,0.0,2.0,41.0
MotionBlur,9.0,train,,,0.0,0.0,0.0,0.0,11.0
MotionBlur,9.0,truck,0.39448111477814446,0.6845827439886846,0.045871559633027525,0.8333333333333334,0.8013045961937417,6.0,109.0
MotionBlur,15.0,person,0.16891315719175642,0.2859000038750661,0.06134969325153374,0.4225352112676056,0.7396369177947384,142.0,978.0
MotionBlur,15.0,bicycle,0.052210583980065894,0.1383526102774918,0.034482758620689655,0.22,0.6602772137007581,50.0,319.0
MotionBlur,15.0,car,0.3084597609856711,0.4922238372714292,0.06812272490899636,0.6485148514851485,0.7552552505566352,202.0,1923.0
MotionBlur,15.0,motorcycle,0.25051530964494345,0.6571760038257848,0.058823529411764705,1.0,0.6883681996059572,7.0,119.0
MotionBlur,15.0,bus,0.0,0.0,0.0,0.0,0.0,2.0,63.0
MotionBlur,15.0,train,,,0.0,0.0,0.0,0.0,20.0
MotionBlur,15.0,truck,0.21965410826796958,0.43140028288543125,0.050505050505050504,0.8333333333333334,0.7310028098497099,6.0,99.0
MotionBlur,25.0,person,0.10091462639536193,0.18903100876406223,0.04,0.3380281690140845,0.7210907596439583,142.0,1200.0
MotionBlur,25.0,bicycle,0.03695773148743446,0.1067106710671067,0.04072398190045249,0.18,0.6301186081108646,50.0,221.0
MotionBlur,25.0,car,0.22451848397418578,0.36636156760508076,0.059931506849315065,0.5198019801980198,0.7470424612501737,202.0,1752.0
MotionBlur,25.0,motorcycle,0.20937835779419936,0.5,0.01568627450980392,0.5714285714285714,0.6811674616166441,7.0,255.0
MotionBlur,25.0,bus,0.0,0.0,0.0,0.0,0.0,2.0,81.0
MotionBlur,25.0,train,,,0.0,0.0,0.0,0.0,26.0
MotionBlur,25.0,truck,0.1226584727438261,0.24183452828041424,0.05660377358490566,0.5,0.7737841617412341,6.0,53.0
