distortion,level,condition,class_name,map_50_95,ap_50,precision_50,recall_50,mean_matched_iou_50,gt_count,prediction_count
MotionBlur,3.0,distorted,truck,0.3760634518601362,0.7182461103253183,0.042735042735042736,0.8333333333333334,0.7854132215354749,6.0,117.0
MotionBlur,3.0,restored,person,0.2126098013519016,0.3760821848802141,0.0721370604147881,0.5633802816901409,0.7293907269259915,142.0,1109.0
MotionBlur,3.0,restored,bicycle,0.0684840625967011,0.15713934152181924,0.038461538461538464,0.28,0.6576122100436791,50.0,364.0
MotionBlur,3.0,restored,car,0.3617735040767427,0.5636995926201395,0.08574953732264035,0.6881188118811881,0.7746599493072064,202.0,1621.0
MotionBlur,3.0,restored,motorcycle,0.25665797005524726,0.5999266593325999,0.08333333333333333,0.7142857142857143,0.6924379122899179,7.0,60.0
MotionBlur,3.0,restored,bus,0.0504950495049505,0.2524752475247525,0.016129032258064516,0.5,0.5959364512323343,2.0,62.0
MotionBlur,3.0,restored,train,,,0.0,0.0,0.0,0.0,14.0
MotionBlur,3.0,restored,truck,0.37767435534762267,0.7182461103253183,0.04032258064516129,0.8333333333333334,0.7841237948769167,6.0,124.0
MotionBlur,5.0,distorted,person,0.21463413702573836,0.3688265541741197,0.07403936269915651,0.5563380281690141,0.7357698182707716,142.0,1067.0
MotionBlur,5.0,distorted,bicycle,0.06541914165276097,0.1429594914513174,0.03081232492997199,0.22,0.6417764651615611,50.0,357.0
MotionBlur,5.0,distorted,car,0.35675711612346495,0.5673804374445678,0.0868207370393504,0.6881188118811881,0.7666263922614469,202.0,1601.0
MotionBlur,5.0,distorted,motorcycle,0.2653865754222481,0.6150262085032032,0.07936507936507936,0.7142857142857143,0.6926684975535029,7.0,63.0
MotionBlur,5.0,distorted,bus,0.0504950495049505,0.2524752475247525,0.018867924528301886,0.5,0.5990565164646781,2.0,53.0
MotionBlur,5.0,distorted,train,,,0.0,0.0,0.0,0.0,11.0
MotionBlur,5.0,distorted,truck,0.4057755775577558,0.7491749174917492,0.045871559633027525,0.8333333333333334,0.7879236795648842,6.0,109.0
MotionBlur,5.0,restored,person,0.214907469843668,0.377102636157793,0.07483629560336763,0.5633802816901409,0.7353381065414302,142.0,1069.0
MotionBlur,5.0,restored,bicycle,0.06580501134391903,0.15204913521201907,0.03581267217630854,0.26,0.6407329568487172,50.0,363.0
MotionBlur,5.0,restored,car,0.3530838068937239,0.5694201590958547,0.08538083538083538,0.6881188118811881,0.7650089276898012,202.0,1628.0
MotionBlur,5.0,restored,motorcycle,0.26821125660953193,0.6175742574257426,0.08196721311475409,0.7142857142857143,0.6900186895847297,7.0,61.0
MotionBlur,5.0,restored,bus,0.0504950495049505,0.2524752475247525,0.018867924528301886,0.5,0.5962059317160541,2.0,53.0
MotionBlur,5.0,restored,train,,,0.0,0.0,0.0,0.0,13.0
MotionBlur,5.0,restored,truck,0.4057755775577558,0.7491749174917492,0.042735042735042736,0.8333333333333334,0.7856332169310754,6.0,117.0
MotionBlur,9.0,distorted,person,0.19587167939810318,0.33522382261479605,0.0736196319018405,0.5070422535211268,0.733215910112557,142.0,978.0
MotionBlur,9.0,distorted,bicycle,0.05458309744553469,0.13969712378790478,0.033950617283950615,0.22,0.6754250151720513,50.0,324.0
MotionBlur,9.0,distorted,car,0.341287908521329,0.5398872644018375,0.07446808510638298,0.6584158415841584,0.7692113648748993,202.0,1786.0
MotionBlur,9.0,distorted,motorcycle,0.2225938883481108,0.6150262085032032,0.07462686567164178,0.7142857142857143,0.6792431154579079,7.0,67.0
MotionBlur,9.0,distorted,bus,0.0,0.0,0.0,0.0,0.0,2.0,41.0
MotionBlur,9.0,distorted,train,,,0.0,0.0,0.0,0.0,11.0
MotionBlur,9.0,distorted,truck,0.39448111477814446,0.6845827439886846,0.045871559633027525,0.8333333333333334,0.8013045961937417,6.0,109.0
MotionBlur,9.0,restored,person,0.1963458297336929,0.3396706556169081,0.07461139896373056,0.5070422535211268,0.7317529126618378,142.0,965.0
MotionBlur,9.0,restored,bicycle,0.05846910147502934,0.14522249983399357,0.03498542274052478,0.24,0.6720507017420876,50.0,343.0
MotionBlur,9.0,restored,car,0.3397058241831258,0.5293076266391399,0.07060755336617405,0.6386138613861386,0.772531049220742,202.0,1827.0
MotionBlur,9.0,restored,motorcycle,0.24365955826351868,0.6320132013201321,0.07246376811594203,0.7142857142857143,0.6760373075452162,7.0,69.0
MotionBlur,9.0,restored,bus,0.0,0.0,0.0,0.0,0.0,2.0,38.0
MotionBlur,9.0,restored,train,,,0.0,0.0,0.0,0.0,9.0
MotionBlur,9.0,restored,truck,0.42384488448844887,0.7491749174917492,0.04504504504504504,0.8333333333333334,0.8001839597497474,6.0,111.0
MotionBlur,15.0,distorted,person,0.16891315719175642,0.2859000038750661,0.06134969325153374,0.4225352112676056,0.7396369177947384,142.0,978.0
MotionBlur,15.0,distorted,bicycle,0.052210583980065894,0.1383526102774918,0.034482758620689655,0.22,0.6602772137007581,50.0,319.0
MotionBlur,15.0,distorted,car,0.3084597609856711,0.4922238372714292,0.06812272490899636,0.6485148514851485,0.7552552505566352,202.0,1923.0
MotionBlur,15.0,distorted,motorcycle,0.25051530964494345,0.6571760038257848,0.058823529411764705,1.0,0.6883681996059572,7.0,119.0
MotionBlur,15.0,distorted,bus,0.0,0.0,0.0,0.0,0.0,2.0,63.0
MotionBlur,15.0,distorted,train,,,0.0,0.0,0.0,0.0,20.0
MotionBlur,15.0,distorted,truck,0.21965410826796958,0.43140028288543125,0.050505050505050504,0.8333333333333334,0.7310028098497099,6.0,99.0
MotionBlur,15.0,restored,person,0.1640200042973033,0.2729521431252598,0.058704453441295545,0.4084507042253521,0.7539400398817556,142.0,988.0
MotionBlur,15.0,restored,bicycle,0.053768822009678606,0.13852576123188703,0.02981029810298103,0.22,0.6899845473441583,50.0,369.0
MotionBlur,15.0,restored,car,0.2960287815542847,0.47158999170892035,0.06433054393305439,0.6089108910891089,0.76347985205059,202.0,1912.0
MotionBlur,15.0,restored,motorcycle,0.2960828387698858,0.6549419890442649,0.04964539007092199,1.0,0.7003662429483944,7.0,141.0
MotionBlur,15.0,restored,bus,0.0,0.0,0.0,0.0,0.0,2.0,62.0
MotionBlur,15.0,restored,train,,,0.0,0.0,0.0,0.0,18.0
MotionBlur,15.0,restored,truck,0.2936221122112211,0.5448844884488449,0.052083333333333336,0.8333333333333334,0.7264444096057759,6.0,96.0
MotionBlur,25.0,distorted,person,0.10091462639536193,0.18903100876406223,0.04,0.3380281690140845,0.7210907596439583,142.0,1200.0
MotionBlur,25.0,distorted,bicycle,0.03695773148743446,0.1067106710671067,0.04072398190045249,0.18,0.6301186081108646,50.0,221.0
MotionBlur,25.0,distorted,car,0.22451848397418578,0.36636156760508076,0.059931506849315065,0.5198019801980198,0.7470424612501737,202.0,1752.0
MotionBlur,25.0,distorted,motorcycle,0.20937835779419936,0.5,0.01568627450980392,0.5714285714285714,0.6811674616166441,7.0,255.0
MotionBlur,25.0,distorted,bus,0.0,0.0,0.0,0.0,0.0,2.0,81.0
MotionBlur,25.0,distorted,train,,,0.0,0.0,0.0,0.0,26.0
MotionBlur,25.0,distorted,truck,0.1226584727438261,0.24183452828041424,0.05660377358490566,0.5,0.7737841617412341,6.0,53.0
MotionBlur,25.0,restored,person,0.09864188673213187,0.19180599180504573,0.045155221072436504,0.3380281690140845,0.7032626028318697,142.0,1063.0
MotionBlur,25.0,restored,bicycle,0.03377472937906072,0.11020038978687784,0.031545741324921134,0.2,0.6199102382999999,50.0,317.0
MotionBlur,25.0,restored,car,0.20253061955225546,0.34439370420216786,0.0591990713871155,0.504950495049505,0.7390775061245219,202.0,1723.0
MotionBlur,25.0,restored,motorcycle,0.1494380744789542,0.40826260484487636,0.018072289156626505,0.8571428571428571,0.7190502634901179,7.0,332.0
MotionBlur,25.0,restored,bus,0.0,0.0,0.0,0.0,0.0,2.0,56.0
MotionBlur,25.0,restored,train,,,0.0,0.0,0.0,0.0,21.0
MotionBlur,25.0,restored,truck,0.13745874587458748,0.22442244224422447,0.04,0.3333333333333333,0.8093103107961331,6.0,50.0
